country,year,program,stage,process_group,source_url,source_table_id,rank,size,farm_cws,farmer_representative,region,score,download_status,download_error,lot_number,lot_size,high_bid,total_value,high_bidder_s,producer,variety,process,weight_kg,farm,farmer,process_variety,weight_lbs,company_name,farm_name,bid_lb,winner,buyer_s_location,altitude_masl,ranking,price_per_lb,total_price,origin,buyer,na,na_2,na_3,na_4,na_5,na_6,na_7,na_8,na_9,na_10,na_11,na_12,na_13,na_14,na_15,weight_lb,final_bid_lb,processing,lot_no,coffee_washing_station_name,coffee_washing_station_owner,variety_processing,boxes,weight,bid,high_bidder,owner,size_30kg_boxes,hight_bid,high_bid_lb,business_name,farmer_name,farmer_organization,zone,woreda,lot_lbs,size_lbs,weights_kg,altitude_m,estimated_weight_kg,proceso,variedad,winners,weigth_kg,lot,lb,size_69kg_bags,origin_of_buyer,wight_lb,farmer_representetive,farmer_en,farm_en
Brazil,2020,COE,auction,NA,https://allianceforcoffeeexcellence.org/brazil-2020/,1,11,NA,NA,NA,NA,88.44,success,NA,NA,NA,$10.30,"$9,537.18",NA,NA,NA,NA,NA,Sítio dos Coli,NA,NA,925.94,"Wataru & Co., Ltd.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brazil,2020,COE,auction,NA,https://allianceforcoffeeexcellence.org/brazil-2020/,1,12,NA,NA,NA,NA,88.44,success,NA,NA,NA,$13.05,"$10,357.26",NA,NA,NA,NA,NA,Fazenda Sertãozinho,NA,NA,793.66,ECOM Japan Limited for NOZY COFFEE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brazil,2020,COE,auction,NA,https://allianceforcoffeeexcellence.org/brazil-2020/,1,13,NA,NA,NA,NA,88.44,success,NA,NA,NA,$26.10,"$17,262.28",NA,NA,NA,NA,NA,Sítio Sr. Niquinho,NA,NA,661.39,Mandrake & Saza Coffee,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brazil,2020,COE,auction,NA,https://allianceforcoffeeexcellence.org/brazil-2020/,1,14,NA,NA,NA,NA,88.38,success,NA,NA,NA,$11.95,"$7,903.61",NA,NA,NA,NA,NA,Fazenda Paraíso,NA,NA,661.39,"Orsir Coffee Co., Ltd.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brazil,2020,COE,auction,NA,https://allianceforcoffeeexcellence.org/brazil-2020/,1,15,NA,NA,NA,NA,88.32,success,NA,NA,NA,$10.05,"$11,964.53",NA,NA,NA,NA,NA,Sítio São Judas Tadeu,NA,NA,1190.5,Kaffebrenneriet As,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brazil,2020,COE,auction,NA,https://allianceforcoffeeexcellence.org/brazil-2020/,1,16,NA,NA,NA,NA,88.24,success,NA,NA,NA,$12.90,"$18,770.15",NA,NA,NA,NA,NA,Fazenda Serra do Boné,NA,NA,1455.05,Kyokuto Fadie Corporation,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brazil,2020,COE,auction,NA,https://allianceforcoffeeexcellence.org/brazil-2020/,1,17,NA,NA,NA,NA,88.15,success,NA,NA,NA,$12.00,"$8,730.36",NA,NA,NA,NA,NA,Fazenda Santa Izabel,NA,NA,727.53,"TOA COFFEE Co., Ltd.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brazil,2020,COE,auction,NA,https://allianceforcoffeeexcellence.org/brazil-2020/,1,18,NA,NA,NA,NA,88.15,success,NA,NA,NA,$11.00,"$8,730.26",NA,NA,NA,NA,NA,Sítio Sertãozinho,NA,NA,793.66,"Wataru & Co., Ltd.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brazil,2020,COE,auction,NA,https://allianceforcoffeeexcellence.org/brazil-2020/,1,19,NA,NA,NA,NA,88.12,success,NA,NA,NA,$11.30,"$7,473.71",NA,NA,NA,NA,NA,Rancho do Mirante,NA,NA,661.39,ROAST Coffee,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brazil,2020,COE,auction,NA,https://allianceforcoffeeexcellence.org/brazil-2020/,1,20,NA,NA,NA,NA,88.03,success,NA,NA,NA,$10.25,"$15,592.20",NA,NA,NA,NA,NA,Fazenda Caixetas,NA,NA,1521.19,Ecom Japan Limited,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brazil,2020,COE,auction,NA,https://allianceforcoffeeexcellence.org/brazil-2020/,1,21,NA,NA,NA,NA,88,success,NA,NA,NA,$12.20,"$17,751.61",NA,NA,NA,NA,NA,Fazenda Criciúma,NA,NA,1455.05,"Wataru & Co., Ltd.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brazil,2020,COE,auction,NA,https://allianceforcoffeeexcellence.org/brazil-2020/,1,22,NA,NA,NA,NA,87.94,success,NA,NA,NA,$26.00,"$18,915.78",NA,NA,NA,NA,NA,Fazenda Recanto,NA,NA,727.53,"Global Performance LLC, Takamura Coffee Roasters, The Espresso Lab",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brazil,2020,COE,auction,NA,https://allianceforcoffeeexcellence.org/brazil-2020/,1,23,NA,NA,NA,NA,87.53,success,NA,NA,NA,$10.20,"$8,095.33",NA,NA,NA,NA,NA,Sítio LM,NA,NA,793.66,Nagahama Coffee Inc.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brazil,2020,COE,auction,NA,https://allianceforcoffeeexcellence.org/brazil-2020/,1,24,NA,NA,NA,NA,87.5,success,NA,NA,NA,$10.10,"$9,351.99",NA,NA,NA,NA,NA,Sítio São Sebastião,NA,NA,925.94,Wataru for Nozy Coffee,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brazil,2020,COE,auction,NA,https://allianceforcoffeeexcellence.org/brazil-2020/,1,25,NA,NA,NA,NA,87.35,success,NA,NA,NA,$17.30,"$11,442.05",NA,NA,NA,NA,NA,Sítio do Campo,NA,NA,661.39,Sulalat Coffee Trading,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brazil,2020,COE,auction,NA,https://allianceforcoffeeexcellence.org/brazil-2020/,1,26,NA,NA,NA,NA,87.29,success,NA,NA,NA,$12.95,"$9,421.51",NA,NA,NA,NA,NA,Fazenda Lagoa Seca,NA,NA,727.53,"Mercanta The Coffee Hunters, Austraat Kaffebrenneri Norway, Picapau Coffee Roastery Italy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brazil,2020,COE,auction,NA,https://allianceforcoffeeexcellence.org/brazil-2020/,1,28,NA,NA,NA,NA,87.26,success,NA,NA,NA,$11.00,"$13,095.50",NA,NA,NA,NA,NA,Sítio Santo Antônio,NA,NA,1190.5,"Wataru & Co., Ltd.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brazil,2020,COE,auction,NA,https://allianceforcoffeeexcellence.org/brazil-2020/,1,29,NA,NA,NA,NA,87.24,success,NA,NA,NA,$12.85,"$9,348.76",NA,NA,NA,NA,NA,Fazenda Passeio,NA,NA,727.53,Kyokuto Fadie Corporation,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brazil,2020,COE,auction,NA,https://allianceforcoffeeexcellence.org/brazil-2020/,1,30,NA,NA,NA,NA,87.21,success,NA,NA,NA,$13.10,"$10,396.95",NA,NA,NA,NA,NA,Sítio Boa Vista,NA,NA,793.66,Latorre & Dutch Coffee (China) for Fisheye Café / June’s Garden Coffee / 甜樱桃咖啡 / Small Arms Big Heart / KOLAKOLA COFFEE / Fisher Coffee,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brazil,2020,COE,auction,NA,https://allianceforcoffeeexcellence.org/brazil-2020/,1,Totals:,NA,NA,NA,NA,,success,NA,NA,NA,$14.50/lb,"$370,142.44",NA,NA,NA,NA,NA,,NA,NA,"25,529.57",,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brazil,2020,NW,auction,NA,https://allianceforcoffeeexcellence.org/brazil-2020/,2,NW,NA,NA,NA,NA,87.15,success,NA,NA,NA,$6.00,"$9,127.14","Wataru & Co., Ltd.",NA,NA,NA,NA,Chácara São Judas Tadeu,NA,NA,"1,521.19",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brazil,2020,NW,auction,NA,https://allianceforcoffeeexcellence.org/brazil-2020/,2,NW,NA,NA,NA,NA,86.68,success,NA,NA,NA,$4.00,"$2,910.12","cafe DAZAC, Eungubiro Roasters, Crema Costa",NA,NA,NA,NA,Sitío Baixa Funda,NA,NA,727.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brazil,2020,NW,auction,NA,https://allianceforcoffeeexcellence.org/brazil-2020/,2,NW,NA,NA,NA,NA,86.18,success,NA,NA,NA,$4.00,"$6,084.76","cafe DAZAC, Eungubiro Roasters, Crema Costa",NA,NA,NA,NA,Fazenda Cruzeiro,NA,NA,"1,521.19",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brazil,2020,NW,auction,NA,https://allianceforcoffeeexcellence.org/brazil-2020/,2,NW,NA,NA,NA,NA,Totals:,success,NA,NA,NA,$4.81/lb,"$18,122.02",,NA,NA,NA,NA,,NA,NA,"3,769.91",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brazil,2021,COE,auction,NA,https://allianceforcoffeeexcellence.org/brazil-2021/,2,1a,NA,NA,NA,NA,90.5,success,NA,NA,NA,$66.00,"$26,190.78",NA,NA,NA,NA,NA,Dbarbosa Coffee – Fazenda Cachoeira,NA,NA,396.83,"회현카페 , 커피플랜트 (Coffeeplant)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brazil,2021,COE,auction,NA,https://allianceforcoffeeexcellence.org/brazil-2021/,2,1b,NA,NA,NA,NA,90.5,success,NA,NA,NA,$61.00,"$24,206.63",NA,NA,NA,NA,NA,Dbarbosa Coffee – Fazenda Cachoeira,NA,NA,396.83,Brulerie du Quai & Orsir Coffee,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brazil,2021,COE,auction,NA,https://allianceforcoffeeexcellence.org/brazil-2021/,2,2a,NA,NA,NA,NA,90.14,success,NA,NA,NA,$25.10,"$9,960.43",NA,NA,NA,NA,NA,Fazenda Do I.P.,NA,NA,396.83,Japan Roasters’ Network,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brazil,2021,COE,auction,NA,https://allianceforcoffeeexcellence.org/brazil-2021/,2,2b,NA,NA,NA,NA,90.14,success,NA,NA,NA,$25.10,"$9,960.43",NA,NA,NA,NA,NA,Fazenda Do I.P.,NA,NA,396.83,"회현카페 , 커피플랜트 (Coffeeplant)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brazil,2021,COE,auction,NA,https://allianceforcoffeeexcellence.org/brazil-2021/,2,3,NA,NA,NA,NA,89.43,success,NA,NA,NA,$42.40,"$29,445.10",NA,NA,NA,NA,NA,Sítio São Pedro,NA,NA,694.46,"Orsir Coffee Co., Ltd.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brazil,2021,COE,auction,NA,https://allianceforcoffeeexcellence.org/brazil-2021/,2,4,NA,NA,NA,NA,89.18,success,NA,NA,NA,$13.50,"$10,714.55",NA,NA,NA,NA,NA,Fazenda Ressaca,NA,NA,793.67,Terarosa (Haksan Co. Ltd),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brazil,2021,COE,auction,NA,https://allianceforcoffeeexcellence.org/brazil-2021/,2,5,NA,NA,NA,NA,89.11,success,NA,NA,NA,$9.20,"$14,299.19",NA,NA,NA,NA,NA,Fazenda Sáo Benedito,NA,NA,1554.26,NOZY COFFEE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brazil,2021,COE,auction,NA,https://allianceforcoffeeexcellence.org/brazil-2021/,2,6,NA,NA,NA,NA,89.07,success,NA,NA,NA,$12.25,"$8,507.14",NA,NA,NA,NA,NA,Chácara Vista Alegre,NA,NA,694.46,WAVY COFFEE ROASTERS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brazil,2021,COE,auction,NA,https://allianceforcoffeeexcellence.org/brazil-2021/,2,7,NA,NA,NA,NA,88.93,success,NA,NA,NA,$9.70,"$12,510.19",NA,NA,NA,NA,NA,Fazenda Serra Do Boné,NA,NA,1289.71,Ecom Japan Limited,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brazil,2021,COE,auction,NA,https://allianceforcoffeeexcellence.org/brazil-2021/,2,8,NA,NA,NA,NA,88.89,success,NA,NA,NA,$8.60,"$5,972.36",NA,NA,NA,NA,NA,Fazenda Santo Antônio,NA,NA,694.46,"Wataru & Co., Ltd.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brazil,2021,COE,auction,NA,https://allianceforcoffeeexcellence.org/brazil-2021/,2,9,NA,NA,NA,NA,88.68,success,NA,NA,NA,$9.10,"$6,620.52",NA,NA,NA,NA,NA,Sitio Jardim Das Oliveiras,NA,NA,727.53,Nagahama Coffee Inc.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brazil,2021,COE,auction,NA,https://allianceforcoffeeexcellence.org/brazil-2021/,2,10,NA,NA,NA,NA,88.68,success,NA,NA,NA,$9.10,"$11,134.49",NA,NA,NA,NA,NA,Sítio Batista,NA,NA,1223.57,Campos Coffee,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brazil,2021,COE,auction,NA,https://allianceforcoffeeexcellence.org/brazil-2021/,2,11,NA,NA,NA,NA,88.17,success,NA,NA,NA,$12.25,"$8,507.14",NA,NA,NA,NA,NA,Fazenda Santa Alina,NA,NA,694.46,Nossa Familia Coffee,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brazil,2021,COE,auction,NA,https://allianceforcoffeeexcellence.org/brazil-2021/,2,12,NA,NA,NA,NA,88.17,success,NA,NA,NA,$15.10,"$11,984.42",NA,NA,NA,NA,NA,Fazenda Catanduva II,NA,NA,793.67,TAKAMURA COFFEE ROASTERS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brazil,2021,COE,auction,NA,https://allianceforcoffeeexcellence.org/brazil-2021/,2,13,NA,NA,NA,NA,88.13,success,NA,NA,NA,$10.00,"$6,944.60",NA,NA,NA,NA,NA,Sítio Matinha,NA,NA,694.46,Mercanta Ltd & Times Club Japan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brazil,2021,COE,auction,NA,https://allianceforcoffeeexcellence.org/brazil-2021/,2,14,NA,NA,NA,NA,88.1,success,NA,NA,NA,$8.60,"$6,541.16",NA,NA,NA,NA,NA,Sítio Monte Alegre,NA,NA,760.6,DABOV Specialty Coffee,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brazil,2021,COE,auction,NA,https://allianceforcoffeeexcellence.org/brazil-2021/,2,15,NA,NA,NA,NA,88.1,success,NA,NA,NA,$26.00,"$18,055.96",NA,NA,NA,NA,NA,Fazenda Recreio,NA,NA,694.46,KALDI COFFEE FARM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
