country,year,program,process_group,rank,score,farm,producer,process,variety,region,source_url,swap_process_variety,process_family,rank_key,entry_rank,farm_key,producer_key,entry_key
Honduras,2017,Not classified,NA,16,87.24,San Judas Tadeo 2017,Victor Manuel Leva Bulnes,NA,NA,"Santa Barbara, Santa Barbara",https://allianceforcoffeeexcellence.org/honduras-2017/,FALSE,Not reported,16,16,san judas tadeo 2017,victor manuel leva bulnes,Honduras|2017|Not classified|NA|16
Honduras,2017,Not classified,NA,17,87.22,Don Juan 2017,Juan Antonio Contreras,NA,NA,"Concepcion Del Sur, Santa Barbara",https://allianceforcoffeeexcellence.org/honduras-2017/,FALSE,Not reported,17,17,don juan 2017,juan antonio contreras,Honduras|2017|Not classified|NA|17
Honduras,2017,Not classified,NA,18,87.1,La Rinconada 2017,Luis Orlando Torres Valle,NA,NA,"Comayagua, Comayagua",https://allianceforcoffeeexcellence.org/honduras-2017/,FALSE,Not reported,18,18,la rinconada 2017,luis orlando torres valle,Honduras|2017|Not classified|NA|18
Honduras,2017,Not classified,NA,19,86.97,Genesis 2017,Roberto Belarmino Contreras Rodriguez,NA,NA,"Santa Barbara, Santa Barbara",https://allianceforcoffeeexcellence.org/honduras-2017/,FALSE,Not reported,19,19,genesis 2017,roberto belarmino contreras rodriguez,Honduras|2017|Not classified|NA|19
Honduras,2017,Not classified,NA,20,86.84,El Espejo 2017,Fredi Leonel Castellanos Hernandez,NA,NA,"Las Vegas, Santa Barbara",https://allianceforcoffeeexcellence.org/honduras-2017/,FALSE,Not reported,20,20,el espejo 2017,fredi leonel castellanos hernandez,Honduras|2017|Not classified|NA|20
Honduras,2017,Not classified,NA,21,86.44,Los Ocotillos 2017,Francisco Velasquez,NA,NA,"Masaguara, Intibucá",https://allianceforcoffeeexcellence.org/honduras-2017/,FALSE,Not reported,21,21,los ocotillos 2017,francisco velasquez,Honduras|2017|Not classified|NA|21
Honduras,2017,Not classified,NA,22,86.41,El Durazno 2017,Maria Santos Funez,NA,NA,"La Paz, La Paz",https://allianceforcoffeeexcellence.org/honduras-2017/,FALSE,Not reported,22,22,el durazno 2017,maria santos funez,Honduras|2017|Not classified|NA|22
Honduras,2017,Not classified,NA,23,86.38,La Fortuna 2017,Baudilio Hernandez,NA,NA,"Morazan, Yoro",https://allianceforcoffeeexcellence.org/honduras-2017/,FALSE,Not reported,23,23,la fortuna 2017,baudilio hernandez,Honduras|2017|Not classified|NA|23
Honduras,2017,Not classified,NA,24,86.22,Montecillos 2017,Wilmer Alexi Grau Montoya,NA,NA,"Masaguara, Intibucá",https://allianceforcoffeeexcellence.org/honduras-2017/,FALSE,Not reported,24,24,montecillos 2017,wilmer alexi grau montoya,Honduras|2017|Not classified|NA|24
Honduras,2018,Not classified,NA,1A,93.43,San Francisco,Fabio Antonio Caballero Martinez,Washed,Geisha Emperador,"Marcala, La Paz",https://allianceforcoffeeexcellence.org/honduras-2018/,FALSE,Washed,1A,1A,san francisco,fabio antonio caballero martinez,Honduras|2018|Not classified|NA|1A
Honduras,2018,Not classified,NA,1B,93.43,San Francisco,Fabio Antonio Caballero Martinez,Washed,Geisha Emperador,"Marcala, La Paz",https://allianceforcoffeeexcellence.org/honduras-2018/,FALSE,Washed,1B,1B,san francisco,fabio antonio caballero martinez,Honduras|2018|Not classified|NA|1B
Honduras,2018,Not classified,NA,2A,92.64,Los Pinos,Remiery Orlando Carvajal Guevara,Washed,Typica,"San Andres, Lempira",https://allianceforcoffeeexcellence.org/honduras-2018/,FALSE,Washed,2A,2A,los pinos,remiery orlando carvajal guevara,Honduras|2018|Not classified|NA|2A
Honduras,2018,Not classified,NA,2B,92.64,Los Pinos,Remiery Orlando Carvajal Guevara,Washed,Typica,"San Andres, Lempira",https://allianceforcoffeeexcellence.org/honduras-2018/,FALSE,Washed,2B,2B,los pinos,remiery orlando carvajal guevara,Honduras|2018|Not classified|NA|2B
Honduras,2018,Not classified,NA,3A,91.18,Nacimiento # 2,Fani Yeselia Moreno Lopez,Washed,Pacas,"Santa Barbara, Santa Barbara",https://allianceforcoffeeexcellence.org/honduras-2018/,FALSE,Washed,3A,3A,nacimiento 2,fani yeselia moreno lopez,Honduras|2018|Not classified|NA|3A
Honduras,2018,Not classified,NA,3B,91.18,Nacimiento # 2,Fani Yeselia Moreno Lopez,Washed,Pacas,"Santa Barbara, Santa Barbara",https://allianceforcoffeeexcellence.org/honduras-2018/,FALSE,Washed,3B,3B,nacimiento 2,fani yeselia moreno lopez,Honduras|2018|Not classified|NA|3B
Honduras,2018,Not classified,NA,4A,90.04,EL Plan,Leonela Villanueva Pineda,Washed,Pacas,"Santa Barbara, Santa Barbara",https://allianceforcoffeeexcellence.org/honduras-2018/,FALSE,Washed,4A,4A,el plan,leonela villanueva pineda,Honduras|2018|Not classified|NA|4A
Honduras,2018,Not classified,NA,4B,90.04,EL Plan,Leonela Villanueva Pineda,Washed,Pacas,"Santa Barbara, Santa Barbara",https://allianceforcoffeeexcellence.org/honduras-2018/,FALSE,Washed,4B,4B,el plan,leonela villanueva pineda,Honduras|2018|Not classified|NA|4B
Honduras,2018,Not classified,NA,5A,90.04,La Montaña,Jose Santos Guevara Lopez,Natural,Lempira,"Santa Ana, La Paz",https://allianceforcoffeeexcellence.org/honduras-2018/,FALSE,Natural,5A,5A,la montana,jose santos guevara lopez,Honduras|2018|Not classified|NA|5A
Honduras,2018,Not classified,NA,5B,90.04,La Montaña,Jose Santos Guevara Lopez,Natural,Lempira,"Santa Ana, La Paz",https://allianceforcoffeeexcellence.org/honduras-2018/,FALSE,Natural,5B,5B,la montana,jose santos guevara lopez,Honduras|2018|Not classified|NA|5B
Honduras,2018,Not classified,NA,6,89.86,La Laguna,Carlos Alberto Argueta Mejia,Honey,Catimore,"Santiago De Puringla, La Paz",https://allianceforcoffeeexcellence.org/honduras-2018/,FALSE,Honey / pulped natural,6,6,la laguna,carlos alberto argueta mejia,Honduras|2018|Not classified|NA|6
Honduras,2018,Not classified,NA,7,89.04,La Montañita,Evin Joel Moreno Reyes,Washed,Pacas,"Las Vegas, Santa Barbara",https://allianceforcoffeeexcellence.org/honduras-2018/,FALSE,Washed,7,7,la montanita,evin joel moreno reyes,Honduras|2018|Not classified|NA|7
Honduras,2018,Not classified,NA,8,89.04,El Espejo,Fredi Leonel Castellanos Hernandez,Washed,Pacas,"Las Vegas, Santa Barbara",https://allianceforcoffeeexcellence.org/honduras-2018/,FALSE,Washed,8,8,el espejo,fredi leonel castellanos hernandez,Honduras|2018|Not classified|NA|8
Honduras,2018,Not classified,NA,9,88.79,El Trapiche,Eugenio Muñoz Teruel,Washed,Parainema,"Santa Barbara, Santa Barbara",https://allianceforcoffeeexcellence.org/honduras-2018/,FALSE,Washed,9,9,el trapiche,eugenio munoz teruel,Honduras|2018|Not classified|NA|9
Honduras,2018,Not classified,NA,10,88.71,El Cielito Lindo,Extreberto Caceres Gutierrez,Washed,Pacas,"Santa Barbara, Santa Barbara",https://allianceforcoffeeexcellence.org/honduras-2018/,FALSE,Washed,10,10,el cielito lindo,extreberto caceres gutierrez,Honduras|2018|Not classified|NA|10
Honduras,2018,Not classified,NA,11,88.18,Los Chorritos,Donulfo Midence,Washed,Parainema,"Teupasenti, El Paraiso",https://allianceforcoffeeexcellence.org/honduras-2018/,FALSE,Washed,11,11,los chorritos,donulfo midence,Honduras|2018|Not classified|NA|11
Honduras,2018,Not classified,NA,12,87.93,Las Tres Peñas,Duvis Alexis Moreno Reyes,Washed,Pacas,"Las Vegas, Santa Barbara",https://allianceforcoffeeexcellence.org/honduras-2018/,FALSE,Washed,12,12,las tres penas,duvis alexis moreno reyes,Honduras|2018|Not classified|NA|12
Honduras,2018,Not classified,NA,13,87.89,Don Andres,Josue Nahun Fernandez Sabillon,Washed,Parainema,"Santa Barbara, Santa Barbara",https://allianceforcoffeeexcellence.org/honduras-2018/,FALSE,Washed,13,13,don andres,josue nahun fernandez sabillon,Honduras|2018|Not classified|NA|13
Honduras,2018,Not classified,NA,14,87.86,El Brujo,Benjamin Paz Muñoz,Washed,Parainema,"Concepcion del Sur, Santa Barbara",https://allianceforcoffeeexcellence.org/honduras-2018/,FALSE,Washed,14,14,el brujo,benjamin paz munoz,Honduras|2018|Not classified|NA|14
Honduras,2018,Not classified,NA,15,87.79,El Naranjo,Carmen Fabiola Fiallos Melendez,Washed,Catuai,"Marcala, La Paz",https://allianceforcoffeeexcellence.org/honduras-2018/,FALSE,Washed,15,15,el naranjo,carmen fabiola fiallos melendez,Honduras|2018|Not classified|NA|15
Honduras,2018,Not classified,NA,16,87.75,Moreno,Pedro Moreno,Washed,Bourbon,"Las Vegas, Santa Barbara",https://allianceforcoffeeexcellence.org/honduras-2018/,FALSE,Washed,16,16,moreno,pedro moreno,Honduras|2018|Not classified|NA|16
Honduras,2018,Not classified,NA,17,87.71,La Sierra,Osman Pineda Alvarado,Washed,Parainema,"Las Vegas, Santa Barbara",https://allianceforcoffeeexcellence.org/honduras-2018/,FALSE,Washed,17,17,la sierra,osman pineda alvarado,Honduras|2018|Not classified|NA|17
Honduras,2018,Not classified,NA,18,87.68,Nacimiento # 1,Job Neel Cacerez Diaz,Washed,Pacas,"Santa Barbara, Santa Barbara",https://allianceforcoffeeexcellence.org/honduras-2018/,FALSE,Washed,18,18,nacimiento 1,job neel cacerez diaz,Honduras|2018|Not classified|NA|18
Honduras,2018,Not classified,NA,19,87.57,Patriarca,Martin Galeas Mejia,Washed,Ihcafe-90,"Santiago De Puringla, La Paz",https://allianceforcoffeeexcellence.org/honduras-2018/,FALSE,Washed,19,19,patriarca,martin galeas mejia,Honduras|2018|Not classified|NA|19
Honduras,2018,Not classified,NA,20,87.57,Jeackeline,Angel Ruben Aplicano,Washed,Parainema,"Trojes, El Paraiso",https://allianceforcoffeeexcellence.org/honduras-2018/,FALSE,Washed,20,20,jeackeline,angel ruben aplicano,Honduras|2018|Not classified|NA|20
Honduras,2018,Not classified,NA,21,87.5,El Ocote,Pedro Sagastume Enamorado,Washed,Parainema,"Santa Barbara, Santa Barbara",https://allianceforcoffeeexcellence.org/honduras-2018/,FALSE,Washed,21,21,el ocote,pedro sagastume enamorado,Honduras|2018|Not classified|NA|21
Honduras,2018,Not classified,NA,22,87.46,Los Robles,Sergio Enamorado Moreno,Washed,Pacas,"Las Vegas, Santa Barbara",https://allianceforcoffeeexcellence.org/honduras-2018/,FALSE,Washed,22,22,los robles,sergio enamorado moreno,Honduras|2018|Not classified|NA|22
Honduras,2018,Not classified,NA,23,87.46,Chely,Nelson Rene Ramirez Rosa,Semi-Washed,Pacas,"Santa Barbara, Santa Barbara",https://allianceforcoffeeexcellence.org/honduras-2018/,FALSE,Honey / pulped natural,23,23,chely,nelson rene ramirez rosa,Honduras|2018|Not classified|NA|23
Honduras,2018,Not classified,NA,24,87.43,El Paraiso,Wil Edilberto Armijo,Honey,Ihcafe-90,"Las Vegas, Santa Barbara",https://allianceforcoffeeexcellence.org/honduras-2018/,FALSE,Honey / pulped natural,24,24,el paraiso,wil edilberto armijo,Honduras|2018|Not classified|NA|24
Honduras,2018,Not classified,NA,25,87.07,Los Colibries,Ronnie Alfredo Gabrie Salles,Washed,Parainema,"Santa Barbara, Santa Barbara",https://allianceforcoffeeexcellence.org/honduras-2018/,FALSE,Washed,25,25,los colibries,ronnie alfredo gabrie salles,Honduras|2018|Not classified|NA|25
Honduras,2018,Not classified,NA,26,87,El Rincon,Anner Joad Gonzalez Sanchez,Washed,Parainema,"Danli, El Paraiso",https://allianceforcoffeeexcellence.org/honduras-2018/,FALSE,Washed,26,26,el rincon,anner joad gonzalez sanchez,Honduras|2018|Not classified|NA|26
Honduras,2018,Not classified,NA,27,86.93,Limoncito,Roberto Serafin Ramirez Fernandez,Washed,Parainema,"La Encarnacion, Ocotepeque",https://allianceforcoffeeexcellence.org/honduras-2018/,FALSE,Washed,27,27,limoncito,roberto serafin ramirez fernandez,Honduras|2018|Not classified|NA|27
Honduras,2018,Not classified,NA,28,86.79,El Sauce,Esteban Madrid Chavez,Washed,Pacas,"Santa Barbara, Santa Barbara",https://allianceforcoffeeexcellence.org/honduras-2018/,FALSE,Washed,28,28,el sauce,esteban madrid chavez,Honduras|2018|Not classified|NA|28
Honduras,2018,Not classified,NA,29,86.79,Los Cedros,Juan Manuel Hernandez Lopez,Natural,Ihcafe-90,"Morazan, Yoro",https://allianceforcoffeeexcellence.org/honduras-2018/,FALSE,Natural,29,29,los cedros,juan manuel hernandez lopez,Honduras|2018|Not classified|NA|29
Honduras,2018,Not classified,NA,30,86.71,La Colmena,Angel Arturo Paz Ramirez,Washed,Red Catuai,"Santa Barbara, Santa Barbara",https://allianceforcoffeeexcellence.org/honduras-2018/,FALSE,Washed,30,30,la colmena,angel arturo paz ramirez,Honduras|2018|Not classified|NA|30
Honduras,2018,Not classified,NA,31,86.71,La Leona,Nelson Omar Tinoco Madrid,Washed,Pacas,"Concepcion del Sur, Santa Barbara",https://allianceforcoffeeexcellence.org/honduras-2018/,FALSE,Washed,31,31,la leona,nelson omar tinoco madrid,Honduras|2018|Not classified|NA|31
Honduras,2018,Not classified,NA,32,86.64,El Tanque,Danny Gabriel Moreno Leiva,Washed,Pacas,"Las Vegas, Santa Barbara",https://allianceforcoffeeexcellence.org/honduras-2018/,FALSE,Washed,32,32,el tanque,danny gabriel moreno leiva,Honduras|2018|Not classified|NA|32
Honduras,2018,Not classified,NA,33,86.57,Mi Montaña,Angel Augusto Valenzuela Ulloa,Washed,Ihcafe-90,"Victoria, Yoro",https://allianceforcoffeeexcellence.org/honduras-2018/,FALSE,Washed,33,33,mi montana,angel augusto valenzuela ulloa,Honduras|2018|Not classified|NA|33
Honduras,2018,Not classified,NA,34,86.29,Las Botijas,Jose Abel Giron Duron,Washed,Pacamara,"Villa San Antonio, Comayagua",https://allianceforcoffeeexcellence.org/honduras-2018/,FALSE,Washed,34,34,las botijas,jose abel giron duron,Honduras|2018|Not classified|NA|34
Honduras,2018,Not classified,NA,35,86.29,Cristal,Jose Esteban Madrid Villanueva,Washed,Pacas,"Santa Barbara, Santa Barbara",https://allianceforcoffeeexcellence.org/honduras-2018/,FALSE,Washed,35,35,cristal,jose esteban madrid villanueva,Honduras|2018|Not classified|NA|35
Honduras,2018,Not classified,NA,36,86.07,Patepluma,Franklin Adonis Madrid Villanueva,Washed,pacas,"Santa Barbara, Santa Barbara",https://allianceforcoffeeexcellence.org/honduras-2018/,FALSE,Washed,36,36,patepluma,franklin adonis madrid villanueva,Honduras|2018|Not classified|NA|36
Honduras,2019,Not classified,NA,1a,94.84,Santa Lucia,Desarrollos Santa Lucia S.A.,Washed,Gesha,Comayagua,https://allianceforcoffeeexcellence.org/honduras-2019/,FALSE,Washed,1A,1A,santa lucia,desarrollos santa lucia s a,Honduras|2019|Not classified|NA|1A
Honduras,2019,Not classified,NA,1b,94.84,Santa Lucia,Desarrollos Santa Lucia S.A.,Washed,Gesha,Comayagua,https://allianceforcoffeeexcellence.org/honduras-2019/,FALSE,Washed,1B,1B,santa lucia,desarrollos santa lucia s a,Honduras|2019|Not classified|NA|1B
Honduras,2019,Not classified,NA,2a,92.25,Las Flores,Roger Antonio Dominguez Marquez,Natural,Catuai,La Paz,https://allianceforcoffeeexcellence.org/honduras-2019/,FALSE,Natural,2A,2A,las flores,roger antonio dominguez marquez,Honduras|2019|Not classified|NA|2A
Honduras,2019,Not classified,NA,2b,92.25,Las Flores,Roger Antonio Dominguez Marquez,Natural,Catuai,La Paz,https://allianceforcoffeeexcellence.org/honduras-2019/,FALSE,Natural,2B,2B,las flores,roger antonio dominguez marquez,Honduras|2019|Not classified|NA|2B
Honduras,2019,Not classified,NA,3a,91.84,La Sierra,Alma Aydee Pineda Alvarado,Washed,Pacas,Santa Barbara,https://allianceforcoffeeexcellence.org/honduras-2019/,FALSE,Washed,3A,3A,la sierra,alma aydee pineda alvarado,Honduras|2019|Not classified|NA|3A
Honduras,2019,Not classified,NA,3b,91.84,La Sierra,Alma Aydee Pineda Alvarado,Washed,Pacas,Santa Barbara,https://allianceforcoffeeexcellence.org/honduras-2019/,FALSE,Washed,3B,3B,la sierra,alma aydee pineda alvarado,Honduras|2019|Not classified|NA|3B
Honduras,2019,Not classified,NA,4,90.45,El Nacimiento No. 1,Job Neel Cacerez Diaz,Washed,Bourbon,Santa Barbara,https://allianceforcoffeeexcellence.org/honduras-2019/,FALSE,Washed,4,4,el nacimiento no 1,job neel cacerez diaz,Honduras|2019|Not classified|NA|4
Honduras,2019,Not classified,NA,5,90.36,El Guayabo,Mario Alexis Moreno Leiva,Natural,Pacas,Santa Barbara,https://allianceforcoffeeexcellence.org/honduras-2019/,FALSE,Natural,5,5,el guayabo,mario alexis moreno leiva,Honduras|2019|Not classified|NA|5
Honduras,2019,Not classified,NA,6,90.23,Los Pinos,Reniery Orlando Carvajal Guerra,Honey,Typica,Lempira,https://allianceforcoffeeexcellence.org/honduras-2019/,FALSE,Honey / pulped natural,6,6,los pinos,reniery orlando carvajal guerra,Honduras|2019|Not classified|NA|6
Honduras,2019,Not classified,NA,7,89.88,Patepluma,Franklin Adonis Madrid Villanueva,Washed,Pacas,Santa Barbara,https://allianceforcoffeeexcellence.org/honduras-2019/,FALSE,Washed,7,7,patepluma,franklin adonis madrid villanueva,Honduras|2019|Not classified|NA|7
Honduras,2019,Not classified,NA,8,89.2,La Lima,Miguel Alfredo Lopez Alvarado,Washed,Gesha,Lempira,https://allianceforcoffeeexcellence.org/honduras-2019/,FALSE,Washed,8,8,la lima,miguel alfredo lopez alvarado,Honduras|2019|Not classified|NA|8
Honduras,2019,Not classified,NA,9,89.05,Los Pinos,Iris Dariela Carvajal Bonilla,"Honey (Semi-
Washed)",Typica,Lempira,https://allianceforcoffeeexcellence.org/honduras-2019/,FALSE,Honey / pulped natural,9,9,los pinos,iris dariela carvajal bonilla,Honduras|2019|Not classified|NA|9
Honduras,2019,Not classified,NA,10,88.8,Las Cascadas,Fredy Dagoberto Nolasco Calix,Washed,Mezcla,La Paz,https://allianceforcoffeeexcellence.org/honduras-2019/,FALSE,Washed,10,10,las cascadas,fredy dagoberto nolasco calix,Honduras|2019|Not classified|NA|10
Honduras,2019,Not classified,NA,11,88.5,El Limo,Jose Rumaldo Moreno Reyes,Washed,Pacas,Santa Barbara,https://allianceforcoffeeexcellence.org/honduras-2019/,FALSE,Washed,11,11,el limo,jose rumaldo moreno reyes,Honduras|2019|Not classified|NA|11
Honduras,2019,Not classified,NA,12,88.29,Las Nieblas,Alexi Edgardo Moreno Castellon,Washed,Bourbon,Santa Barbara,https://allianceforcoffeeexcellence.org/honduras-2019/,FALSE,Washed,12,12,las nieblas,alexi edgardo moreno castellon,Honduras|2019|Not classified|NA|12
Honduras,2019,Not classified,NA,13,88.29,Cielito Lindo,Extreberto Caceres Gutierrez,Washed,Pacas,Santa Barbara,https://allianceforcoffeeexcellence.org/honduras-2019/,FALSE,Washed,13,13,cielito lindo,extreberto caceres gutierrez,Honduras|2019|Not classified|NA|13
Honduras,2019,Not classified,NA,14,88.14,Pino De Oro,Oscar Edgardo Tinoco Madrid,Washed,Pacas,Santa Barbara,https://allianceforcoffeeexcellence.org/honduras-2019/,FALSE,Washed,14,14,pino de oro,oscar edgardo tinoco madrid,Honduras|2019|Not classified|NA|14
Honduras,2019,Not classified,NA,15,88.14,Los Primos,Reynaldo Muñoz Lopez,Washed,Pacas,Santa Barbara,https://allianceforcoffeeexcellence.org/honduras-2019/,FALSE,Washed,15,15,los primos,reynaldo munoz lopez,Honduras|2019|Not classified|NA|15
Honduras,2019,Not classified,NA,16,87.96,Los Robles,Sergio Enamorado Moreno,Washed,Pacas,Santa Barbara,https://allianceforcoffeeexcellence.org/honduras-2019/,FALSE,Washed,16,16,los robles,sergio enamorado moreno,Honduras|2019|Not classified|NA|16
Honduras,2019,Not classified,NA,17,87.96,El Espejo,Fredi Leonel Castellanos Hernandez,Washed,Pacas,Santa Barbara,https://allianceforcoffeeexcellence.org/honduras-2019/,FALSE,Washed,17,17,el espejo,fredi leonel castellanos hernandez,Honduras|2019|Not classified|NA|17
Honduras,2019,Not classified,NA,18,87.89,El Roble,Rosa Dimas Funez Macias,Honey,Mezcla,Comayagua,https://allianceforcoffeeexcellence.org/honduras-2019/,FALSE,Honey / pulped natural,18,18,el roble,rosa dimas funez macias,Honduras|2019|Not classified|NA|18
Honduras,2019,Not classified,NA,19,87.89,El Sol,Ariel Murcia Pinto,Anaerobic,Parainema,Santa Barbara,https://allianceforcoffeeexcellence.org/honduras-2019/,FALSE,Experimental,19,19,el sol,ariel murcia pinto,Honduras|2019|Not classified|NA|19
Honduras,2019,Not classified,NA,20,87.86,Moreno,Pedro Moreno,Washed,Bourbon,Santa Barbara,https://allianceforcoffeeexcellence.org/honduras-2019/,FALSE,Washed,20,20,moreno,pedro moreno,Honduras|2019|Not classified|NA|20
Honduras,2019,Not classified,NA,21,87.8,El Aguacate,Donaldo Dubon Caballero,Washed,Pacas,Santa Barbara,https://allianceforcoffeeexcellence.org/honduras-2019/,FALSE,Washed,21,21,el aguacate,donaldo dubon caballero,Honduras|2019|Not classified|NA|21
Honduras,2019,Not classified,NA,22,87.63,Bella Vista,Alex Ramon Ponce Rodriguez,Washed,Catuai,La Paz,https://allianceforcoffeeexcellence.org/honduras-2019/,FALSE,Washed,22,22,bella vista,alex ramon ponce rodriguez,Honduras|2019|Not classified|NA|22
Honduras,2019,Not classified,NA,23,87.61,Choly,Williams Enrrique Gomez Maradiaga,Washed,Parainema,Comayagua,https://allianceforcoffeeexcellence.org/honduras-2019/,FALSE,Washed,23,23,choly,williams enrrique gomez maradiaga,Honduras|2019|Not classified|NA|23
Honduras,2019,Not classified,NA,24,87.57,Liquidambar,Ma Nery Marquez Granados,Natural,Bourbon,La Paz,https://allianceforcoffeeexcellence.org/honduras-2019/,FALSE,Natural,24,24,liquidambar,ma nery marquez granados,Honduras|2019|Not classified|NA|24
Honduras,2019,Not classified,NA,25,87.5,Las Pilas,Nelson Omar Tinoco Madrid,Washed,Pacas,Santa Barbara,https://allianceforcoffeeexcellence.org/honduras-2019/,FALSE,Washed,25,25,las pilas,nelson omar tinoco madrid,Honduras|2019|Not classified|NA|25
Honduras,2019,Not classified,NA,26,87.5,Los Chorritos,Donulfo Midence,Washed,Parainema,El Paraiso,https://allianceforcoffeeexcellence.org/honduras-2019/,FALSE,Washed,26,26,los chorritos,donulfo midence,Honduras|2019|Not classified|NA|26
Honduras,2019,Not classified,NA,27,87.46,Mira Valle,Miroslav Cuculiza,Washed,Catuai,Francisco Morazan,https://allianceforcoffeeexcellence.org/honduras-2019/,FALSE,Washed,27,27,mira valle,miroslav cuculiza,Honduras|2019|Not classified|NA|27
Honduras,2019,Not classified,NA,28,87.39,Cual Bicicleta,Oscar Omar Alonzo Aguilar,Washed,Catuai,La Paz,https://allianceforcoffeeexcellence.org/honduras-2019/,FALSE,Washed,28,28,cual bicicleta,oscar omar alonzo aguilar,Honduras|2019|Not classified|NA|28
Honduras,2019,Not classified,NA,29,87.21,Las Gemelas,Nely Suyapa Orellana Aguilar,Natural,Catuai Rojo,Copan,https://allianceforcoffeeexcellence.org/honduras-2019/,FALSE,Natural,29,29,las gemelas,nely suyapa orellana aguilar,Honduras|2019|Not classified|NA|29
Honduras,2019,Not classified,NA,30,87.16,Pacaya,Santos Benito Godoy Ferrera,Washed,Parainema,El Paraiso,https://allianceforcoffeeexcellence.org/honduras-2019/,FALSE,Washed,30,30,pacaya,santos benito godoy ferrera,Honduras|2019|Not classified|NA|30
Honduras,2021,COE,NA,1a,90.67,Finca Santa Lucia,Desarrollos Santa Lucia,Washed,Gesha,Comayagua,https://allianceforcoffeeexcellence.org/honduras-2021/,FALSE,Washed,1A,1,finca santa lucia,desarrollos santa lucia,Honduras|2021|COE|NA|1
Honduras,2021,COE,NA,2a,90.4,Platanares,Iris Dariela Carvajal Bonilla,Natural,Typica,Lempira,https://allianceforcoffeeexcellence.org/honduras-2021/,FALSE,Natural,2A,2,platanares,iris dariela carvajal bonilla,Honduras|2021|COE|NA|2
Honduras,2021,COE,NA,3a,90.37,Los Pinos,Reniery Orlando Carvajal Guevara,Honey,Typica,Lempira,https://allianceforcoffeeexcellence.org/honduras-2021/,FALSE,Honey / pulped natural,3A,3,los pinos,reniery orlando carvajal guevara,Honduras|2021|COE|NA|3
Honduras,2021,COE,NA,4,90.17,El Sauce,Esteban Madrid Chávez,Washed,Pacas,Santa Bárbara,https://allianceforcoffeeexcellence.org/honduras-2021/,FALSE,Washed,4,4,el sauce,esteban madrid chavez,Honduras|2021|COE|NA|4
Honduras,2021,COE,NA,5,90.07,La Salsa,Benjamin Paz Muñoz,Washed,Gesha,Santa Bárbara,https://allianceforcoffeeexcellence.org/honduras-2021/,FALSE,Washed,5,5,la salsa,benjamin paz munoz,Honduras|2021|COE|NA|5
Honduras,2021,COE,NA,6,90.07,El Carbonal,Irma Esther Madrid Villanueva,Washed,Pacas,Santa Bárbara,https://allianceforcoffeeexcellence.org/honduras-2021/,FALSE,Washed,6,6,el carbonal,irma esther madrid villanueva,Honduras|2021|COE|NA|6
Honduras,2021,COE,NA,7,89.57,El Rubí,Jeniffer Iveth Madrid Chavez,Washed,Parainema,Santa Bárbara,https://allianceforcoffeeexcellence.org/honduras-2021/,FALSE,Washed,7,7,el rubi,jeniffer iveth madrid chavez,Honduras|2021|COE|NA|7
Honduras,2021,COE,NA,8,89.33,El Litacayo,Ángel Arturo Paz Ramírez,Washed,Gesha,Santa Bárbara,https://allianceforcoffeeexcellence.org/honduras-2021/,FALSE,Washed,8,8,el litacayo,angel arturo paz ramirez,Honduras|2021|COE|NA|8
Honduras,2021,COE,NA,9,89.03,Las Virginias,Dolmin Josue Moreno Alvarado,Washed,Gesha,Santa Bárbara,https://allianceforcoffeeexcellence.org/honduras-2021/,FALSE,Washed,9,9,las virginias,dolmin josue moreno alvarado,Honduras|2021|COE|NA|9
Honduras,2021,COE,NA,10,88.33,La Piedrona lote #1,Manuel de Jesús Mancia Osorio,Washed,Lempira,Intibucá,https://allianceforcoffeeexcellence.org/honduras-2021/,FALSE,Washed,10,10,la piedrona lote 1,manuel de jesus mancia osorio,Honduras|2021|COE|NA|10
Honduras,2021,COE,NA,11,88.23,La Huerta #1,Maria Jesus Lontero Montoya,Washed,Parainema – Gesha,Santa Bárbara,https://allianceforcoffeeexcellence.org/honduras-2021/,FALSE,Washed,11,11,la huerta 1,maria jesus lontero montoya,Honduras|2021|COE|NA|11
Honduras,2021,COE,NA,12,88.13,Virginia,Fabio Antonio Caballero Martinez,Washed,Gesha,La Paz,https://allianceforcoffeeexcellence.org/honduras-2021/,FALSE,Washed,12,12,virginia,fabio antonio caballero martinez,Honduras|2021|COE|NA|12
Honduras,2021,COE,NA,13,88.13,Cielito Lindo,Job Neel Caceres Diaz,Washed,SL28 Keniano,Santa Bárbara,https://allianceforcoffeeexcellence.org/honduras-2021/,FALSE,Washed,13,13,cielito lindo,job neel caceres diaz,Honduras|2021|COE|NA|13
Honduras,2021,COE,NA,14,88.1,Los Tongos,Carlos David Castillo Alfaro,Washed,Pacas,Santa Bárbara,https://allianceforcoffeeexcellence.org/honduras-2021/,FALSE,Washed,14,14,los tongos,carlos david castillo alfaro,Honduras|2021|COE|NA|14
Honduras,2021,COE,NA,15,87.97,Don Andres,Josue Nahun Fernández Sabillon,Natural,Parainema,Santa Bárbara,https://allianceforcoffeeexcellence.org/honduras-2021/,FALSE,Natural,15,15,don andres,josue nahun fernandez sabillon,Honduras|2021|COE|NA|15
