event_id,event_name,event_type,country,year,program,process_group,rank,score,farm,producer,process,variety,region,source_url,swap_process_variety,process_family,process_classification_source,rank_key,entry_rank,farm_key,producer_key,entry_key,lot_key,auction_rank,final_bid_usd_lb,weight_lb,total_value_usd,buyer,price_reported,weight_reported,buyer_reported,value_reported,calculated_value_usd,relative_value_difference,value_identity_status,match_status,unmatched_reason,eligible_matched_price_sample,process_label_status,base_process,innovation_class,experimental_method,experimental_technology,first_observed_year_country,last_observed_year_country,left_censored_at_baseline,appearance_after_baseline,first_observed_experimental_entry,reproduced_experimental_entry
7f40430980f0b5e6,2018,COE,Nicaragua,2018,COE,NA,34,86.7,Tierra Linda,Uriel Antonio  Castellano Paguaga,Washed,Red Caturra,Nueva Segovia,https://allianceforcoffeeexcellence.org/nicaragua-2018/,FALSE,Washed,reported process,34,34,tierra linda,uriel antonio castellano paguaga,7f40430980f0b5e6|COE|NA|34,7f40430980f0b5e6|COE|NA|34,34,6.2,NA,5704,Kaffebrenneriet As,TRUE,FALSE,TRUE,TRUE,NA,NA,not testable,matched: process group and rank,NA,TRUE,reported,Washed,Conventional,NA,NA,NA,NA,NA,NA,FALSE,FALSE
7f40430980f0b5e6,2018,COE,Nicaragua,2018,COE,NA,35,86.69,Buena Vista,Roger Esaú Herrera Ortez,Washed,Maracaturra,Nueva Segovia,https://allianceforcoffeeexcellence.org/nicaragua-2018/,FALSE,Washed,reported process,35,35,buena vista,roger esau herrera ortez,7f40430980f0b5e6|COE|NA|35,7f40430980f0b5e6|COE|NA|35,35,7.1,NA,5232.7,Kyokuto Fadie Corporation,TRUE,FALSE,TRUE,TRUE,NA,NA,not testable,matched: process group and rank,NA,TRUE,reported,Washed,Conventional,NA,NA,NA,NA,NA,NA,FALSE,FALSE
7f40430980f0b5e6,2018,COE,Nicaragua,2018,COE,NA,4a,90.23,El Cambalache,Abner Samuel Zevala Gonzales,Washed,Maracaturra,Nueva Segovia,https://allianceforcoffeeexcellence.org/nicaragua-2018/,FALSE,Washed,reported process,4A,4,el cambalache,abner samuel zevala gonzales,7f40430980f0b5e6|COE|NA|4,7f40430980f0b5e6|COE|NA|4A,4A,9.6,NA,4781.09,Kafferostare Per Nordby,TRUE,FALSE,TRUE,TRUE,NA,NA,not testable,matched: process group and rank,NA,TRUE,reported,Washed,Conventional,NA,NA,NA,NA,NA,NA,FALSE,FALSE
7f40430980f0b5e6,2018,COE,Nicaragua,2018,COE,NA,4a,90.23,El Cambalache,Abner Samuel Zevala Gonzales,Washed,Maracaturra,Nueva Segovia,https://allianceforcoffeeexcellence.org/nicaragua-2018/,FALSE,Washed,reported process,4A,4,el cambalache,abner samuel zevala gonzales,7f40430980f0b5e6|COE|NA|4,7f40430980f0b5e6|COE|NA|4B,4B,10.6,NA,4907.48,HoneyCoffee (Izaki Coffee Co. Ltd),TRUE,FALSE,TRUE,TRUE,NA,NA,not testable,matched: process group and rank,NA,TRUE,reported,Washed,Conventional,NA,NA,NA,NA,NA,NA,FALSE,FALSE
7f40430980f0b5e6,2018,COE,Nicaragua,2018,COE,NA,5a,90.22,Finca Un Regalo De Dios,Luis Alberto Balladares Moncada,Honey,Red Pacamara,Nueva Segovia,https://allianceforcoffeeexcellence.org/nicaragua-2018/,FALSE,Honey / pulped natural,reported process,5A,5,finca un regalo de dios,luis alberto balladares moncada,7f40430980f0b5e6|COE|NA|5,7f40430980f0b5e6|COE|NA|5A,5A,15.5,NA,6150.87,"Adachi Coffee, Uchida Coffee, Maruyama Coffee",TRUE,FALSE,TRUE,TRUE,NA,NA,not testable,matched: process group and rank,NA,TRUE,reported,Honey / pulped natural,Conventional,NA,NA,NA,NA,NA,NA,FALSE,FALSE
7f40430980f0b5e6,2018,COE,Nicaragua,2018,COE,NA,5a,90.22,Finca Un Regalo De Dios,Luis Alberto Balladares Moncada,Honey,Red Pacamara,Nueva Segovia,https://allianceforcoffeeexcellence.org/nicaragua-2018/,FALSE,Honey / pulped natural,reported process,5A,5,finca un regalo de dios,luis alberto balladares moncada,7f40430980f0b5e6|COE|NA|5,7f40430980f0b5e6|COE|NA|5B,5B,15.31,NA,6075.47,Single O,TRUE,FALSE,TRUE,TRUE,NA,NA,not testable,matched: process group and rank,NA,TRUE,reported,Honey / pulped natural,Conventional,NA,NA,NA,NA,NA,NA,FALSE,FALSE
7f40430980f0b5e6,2018,COE,Nicaragua,2018,COE,NA,6,89.55,La Virgen,Gabriela Hueck,Honey,Hybrid,Matagalpa,https://allianceforcoffeeexcellence.org/nicaragua-2018/,FALSE,Honey / pulped natural,reported process,6,6,la virgen,gabriela hueck,7f40430980f0b5e6|COE|NA|6,7f40430980f0b5e6|COE|NA|6,6,7.5,NA,10650,Dabov Specialty Coffee,TRUE,FALSE,TRUE,TRUE,NA,NA,not testable,matched: process group and rank,NA,TRUE,reported,Honey / pulped natural,Conventional,NA,NA,NA,NA,NA,NA,FALSE,FALSE
7f40430980f0b5e6,2018,COE,Nicaragua,2018,COE,NA,7,89.03,El Manantial,Gloria Stella Lopez Moreno,Washed,Parainema,Nueva Segovia,https://allianceforcoffeeexcellence.org/nicaragua-2018/,FALSE,Washed,reported process,7,7,el manantial,gloria stella lopez moreno,7f40430980f0b5e6|COE|NA|7,7f40430980f0b5e6|COE|NA|7,7,7.65,NA,7497,"Pebble Coffee Co., Ltd.",TRUE,FALSE,TRUE,TRUE,NA,NA,not testable,matched: process group and rank,NA,TRUE,reported,Washed,Conventional,NA,NA,NA,NA,NA,NA,FALSE,FALSE
7f40430980f0b5e6,2018,COE,Nicaragua,2018,COE,NA,8,88.94,El Esfuerzo,Ignacio Estrada Burgo,Washed,Maracaturra,Jinotega,https://allianceforcoffeeexcellence.org/nicaragua-2018/,FALSE,Washed,reported process,8,8,el esfuerzo,ignacio estrada burgo,7f40430980f0b5e6|COE|NA|8,7f40430980f0b5e6|COE|NA|8,8,9.1,NA,7222.31,"Intelligentsia, George Howell Coffee, Ipsento, Onyx Coffee Lab,  Metric, Cafe Imports",TRUE,FALSE,TRUE,TRUE,NA,NA,not testable,matched: process group and rank,NA,TRUE,reported,Washed,Conventional,NA,NA,NA,NA,NA,NA,FALSE,FALSE
7f40430980f0b5e6,2018,COE,Nicaragua,2018,COE,NA,9,88.91,La Esperancita,Gustavo Adolfo Cerna Flores,Washed,Hybrid,Matagalpa,https://allianceforcoffeeexcellence.org/nicaragua-2018/,FALSE,Washed,reported process,9,9,la esperancita,gustavo adolfo cerna flores,7f40430980f0b5e6|COE|NA|9,7f40430980f0b5e6|COE|NA|9,9,7.9,NA,7512.9,Kafema,TRUE,FALSE,TRUE,TRUE,NA,NA,not testable,matched: process group and rank,NA,TRUE,reported,Washed,Conventional,NA,NA,NA,NA,NA,NA,FALSE,FALSE
a715bdb54ff0d688,Nicaragua 2021,COE,Nicaragua,2021,COE,NA,1a,90.96,Jesus Mountain Coffee Company,Jesus Mountain Coffee,Washed,Pacamara,Nueva Segovia,https://allianceforcoffeeexcellence.org/nicaragua-2021/,FALSE,Washed,reported process,1A,1,jesus mountain coffee company,jesus mountain coffee,a715bdb54ff0d688|COE|NA|1,a715bdb54ff0d688|COE|NA|1A,1A,25.1,1025.13,25730.76,"Orsir Coffee Co., Ltd. & GoodBoyBob",TRUE,TRUE,TRUE,TRUE,25730.763000000003,1.1659197024297609e-7,consistent within 2 percent,matched: process group and rank,NA,TRUE,reported,Washed,Conventional,NA,NA,NA,NA,NA,NA,FALSE,FALSE
a715bdb54ff0d688,Nicaragua 2021,COE,Nicaragua,2021,COE,NA,1a,90.96,Jesus Mountain Coffee Company,Jesus Mountain Coffee,Washed,Pacamara,Nueva Segovia,https://allianceforcoffeeexcellence.org/nicaragua-2021/,FALSE,Washed,reported process,1A,1,jesus mountain coffee company,jesus mountain coffee,a715bdb54ff0d688|COE|NA|1,a715bdb54ff0d688|COE|NA|1B,1B,25.9,1025.13,26550.87,"Time’s Club, Coffee Libre, Nylon coffee roasters, BREW & BREAD COFFEE ROASTER, Brave Roasters, Valley Coffee(China), EL CAFE coffee roasters, Told a story, das ist PROBAT, Coffee Montage, 304 roasters, COFFEE PLACE, liike coffee, Songdo Coffee, Coffee Me Up (Korea)",TRUE,TRUE,TRUE,TRUE,26550.867000000002,1.129906476500846e-7,consistent within 2 percent,matched: process group and rank,NA,TRUE,reported,Washed,Conventional,NA,NA,NA,NA,NA,NA,FALSE,FALSE
a715bdb54ff0d688,Nicaragua 2021,COE,Nicaragua,2021,COE,NA,10,88.04,Santa Ana,Aida Lila Zeledon Palacios,Washed,Maragogype,Jinotega,https://allianceforcoffeeexcellence.org/nicaragua-2021/,FALSE,Washed,reported process,10,10,santa ana,aida lila zeledon palacios,a715bdb54ff0d688|COE|NA|10,a715bdb54ff0d688|COE|NA|10,10,17.2,330.68,5687.7,Kyokuto Fadie Corporation,TRUE,TRUE,TRUE,TRUE,5687.696,7.032719728370717e-7,consistent within 2 percent,matched: process group and rank,NA,TRUE,reported,Washed,Conventional,NA,NA,NA,NA,NA,NA,FALSE,FALSE
a715bdb54ff0d688,Nicaragua 2021,COE,Nicaragua,2021,COE,NA,11,87.79,Melanie,Veronica Victoria Jarquin Lopez,Honey,Catuai Rojo,Jinotega,https://allianceforcoffeeexcellence.org/nicaragua-2021/,FALSE,Honey / pulped natural,reported process,11,11,melanie,veronica victoria jarquin lopez,a715bdb54ff0d688|COE|NA|11,a715bdb54ff0d688|COE|NA|11,11,11,1964,21604,Honu Kato Coffee Inc.,TRUE,TRUE,TRUE,TRUE,21604,0,consistent within 2 percent,matched: process group and rank,NA,TRUE,reported,Honey / pulped natural,Conventional,NA,NA,NA,NA,NA,NA,FALSE,FALSE
a715bdb54ff0d688,Nicaragua 2021,COE,Nicaragua,2021,COE,NA,12,87.54,La Porra,Bayron Antonio Ocon Ubeda,Washed,Maragogype,Jinotega,https://allianceforcoffeeexcellence.org/nicaragua-2021/,FALSE,Washed,reported process,12,12,la porra,bayron antonio ocon ubeda,a715bdb54ff0d688|COE|NA|12,a715bdb54ff0d688|COE|NA|12,12,10.1,898,9069.8,Nagahama Coffee Inc.,TRUE,TRUE,TRUE,TRUE,9069.8,0,consistent within 2 percent,matched: process group and rank,NA,TRUE,reported,Washed,Conventional,NA,NA,NA,NA,NA,NA,FALSE,FALSE
a715bdb54ff0d688,Nicaragua 2021,COE,Nicaragua,2021,COE,NA,13,87.54,Los Milagros,Inversiones y desarrollo mozonte,Honey,Typica,Jinotega,https://allianceforcoffeeexcellence.org/nicaragua-2021/,FALSE,Honey / pulped natural,reported process,13,13,los milagros,inversiones y desarrollo mozonte,a715bdb54ff0d688|COE|NA|13,a715bdb54ff0d688|COE|NA|13,13,20.1,374,7517.4,Latorre & Dutch Coffee (China) for Fisher Coffee / 领地 La Finca / MANNER COFFEE (China),TRUE,TRUE,TRUE,TRUE,7517.4000000000005,1.2098527439978294e-16,consistent within 2 percent,matched: process group and rank,NA,TRUE,reported,Honey / pulped natural,Conventional,NA,NA,NA,NA,NA,NA,FALSE,FALSE
a715bdb54ff0d688,Nicaragua 2021,COE,Nicaragua,2021,COE,NA,14,87.5,El Principe,José Victor Lopez Urroz,Honey,Java,Jinotega,https://allianceforcoffeeexcellence.org/nicaragua-2021/,FALSE,Honey / pulped natural,reported process,14,14,el principe,jose victor lopez urroz,a715bdb54ff0d688|COE|NA|14,a715bdb54ff0d688|COE|NA|14,14,11,1388.88,15277.68,"GSC International Co., Ltd.",TRUE,TRUE,TRUE,TRUE,15277.68,0,consistent within 2 percent,matched: process group and rank,NA,TRUE,reported,Honey / pulped natural,Conventional,NA,NA,NA,NA,NA,NA,FALSE,FALSE
a715bdb54ff0d688,Nicaragua 2021,COE,Nicaragua,2021,COE,NA,15,87.5,Las Hortensias,Ana Marina Albir,Natural,Red Cataui,Nueva Segovia,https://allianceforcoffeeexcellence.org/nicaragua-2021/,FALSE,Natural,reported process,15,15,las hortensias,ana marina albir,a715bdb54ff0d688|COE|NA|15,a715bdb54ff0d688|COE|NA|15,15,10.5,496,5208,Thood Qahwa LTD Co,TRUE,TRUE,TRUE,TRUE,5208,0,consistent within 2 percent,matched: process group and rank,NA,TRUE,reported,Natural,Conventional,NA,NA,NA,NA,NA,NA,FALSE,FALSE
a715bdb54ff0d688,Nicaragua 2021,COE,Nicaragua,2021,COE,NA,16,87.38,Fila Quemada,Rony Jose Herrera Ortez,Washed,Red Cataui,Nueva Segovia,https://allianceforcoffeeexcellence.org/nicaragua-2021/,FALSE,Washed,reported process,16,16,fila quemada,rony jose herrera ortez,a715bdb54ff0d688|COE|NA|16,a715bdb54ff0d688|COE|NA|16,16,10.1,1190.47,12023.75,"Wataru & Co., Ltd.",TRUE,TRUE,TRUE,TRUE,12023.747,2.495061857250176e-7,consistent within 2 percent,matched: process group and rank,NA,TRUE,reported,Washed,Conventional,NA,NA,NA,NA,NA,NA,FALSE,FALSE
a715bdb54ff0d688,Nicaragua 2021,COE,Nicaragua,2021,COE,NA,17,87.33,Santa Carmela,Tania Gabriela Ferrufino Norori,Anaerobic,Java,Matagalpa,https://allianceforcoffeeexcellence.org/nicaragua-2021/,FALSE,Experimental,reported process,17,17,santa carmela,tania gabriela ferrufino norori,a715bdb54ff0d688|COE|NA|17,a715bdb54ff0d688|COE|NA|17,17,20.1,371,7457.1,Latorre & Dutch Coffee (China) for Fisher Coffee,TRUE,TRUE,TRUE,TRUE,7457.1,0,consistent within 2 percent,matched: process group and rank,NA,TRUE,reported,Not reported,Experimental,Anaerobic,Not reported | Anaerobic,2021,2021,FALSE,TRUE,TRUE,FALSE
a715bdb54ff0d688,Nicaragua 2021,COE,Nicaragua,2021,COE,NA,18,87.25,El Poste,Guillermo Montenegro,Washed,"Bourbon, Caturra, Pacas, Catimor, Catuai",Nueva Segovia,https://allianceforcoffeeexcellence.org/nicaragua-2021/,FALSE,Washed,reported process,18,18,el poste,guillermo montenegro,a715bdb54ff0d688|COE|NA|18,a715bdb54ff0d688|COE|NA|18,18,10.3,2298,23669.4,"Wataru & Co., Ltd.",TRUE,TRUE,TRUE,TRUE,23669.4,0,consistent within 2 percent,matched: process group and rank,NA,TRUE,reported,Washed,Conventional,NA,NA,NA,NA,NA,NA,FALSE,FALSE
a715bdb54ff0d688,Nicaragua 2021,COE,Nicaragua,2021,COE,NA,19,87.25,Buena Esperanza,Agrícola Rajuanse/ Ramiro Ortiz Gurdian,Natural,H1,Matagalpa,https://allianceforcoffeeexcellence.org/nicaragua-2021/,FALSE,Natural,reported process,19,19,buena esperanza,agricola rajuanse ramiro ortiz gurdian,a715bdb54ff0d688|COE|NA|19,a715bdb54ff0d688|COE|NA|19,19,13.2,1042,13754.4,List + Beisler GmbH,TRUE,TRUE,TRUE,TRUE,13754.4,0,consistent within 2 percent,matched: process group and rank,NA,TRUE,reported,Natural,Conventional,NA,NA,NA,NA,NA,NA,FALSE,FALSE
a715bdb54ff0d688,Nicaragua 2021,COE,Nicaragua,2021,COE,NA,2a,90.75,El Cambalache,Abner Samuel Zavala/Indira Paola Zavala,Honey,Maracaturra,Nueva Segovia,https://allianceforcoffeeexcellence.org/nicaragua-2021/,FALSE,Honey / pulped natural,reported process,2A,2,el cambalache,abner samuel zavala indira paola zavala,a715bdb54ff0d688|COE|NA|2,a715bdb54ff0d688|COE|NA|2A,2A,30.2,231.48,6990.7,Dimattina Coffee,TRUE,TRUE,TRUE,TRUE,6990.696,5.721887650600674e-7,consistent within 2 percent,matched: process group and rank,NA,TRUE,reported,Honey / pulped natural,Conventional,NA,NA,NA,NA,NA,NA,FALSE,FALSE
a715bdb54ff0d688,Nicaragua 2021,COE,Nicaragua,2021,COE,NA,2a,90.75,El Cambalache,Abner Samuel Zavala/Indira Paola Zavala,Honey,Maracaturra,Nueva Segovia,https://allianceforcoffeeexcellence.org/nicaragua-2021/,FALSE,Honey / pulped natural,reported process,2A,2,el cambalache,abner samuel zavala indira paola zavala,a715bdb54ff0d688|COE|NA|2,a715bdb54ff0d688|COE|NA|2B,2B,30.3,231.48,7013.84,Kyokuto Fadie Corporation,TRUE,TRUE,TRUE,TRUE,7013.844,5.703010048568847e-7,consistent within 2 percent,matched: process group and rank,NA,TRUE,reported,Honey / pulped natural,Conventional,NA,NA,NA,NA,NA,NA,FALSE,FALSE
a715bdb54ff0d688,Nicaragua 2021,COE,Nicaragua,2021,COE,NA,20,87.25,La Esperanza,Rosa Yanette Rivera Siles,Washed,"Caturra, Pacas, Catuai",Jinotega,https://allianceforcoffeeexcellence.org/nicaragua-2021/,FALSE,Washed,reported process,20,20,la esperanza,rosa yanette rivera siles,a715bdb54ff0d688|COE|NA|20,a715bdb54ff0d688|COE|NA|20,20,9.2,396.82,3650.74,Mokka Specialty Coffee,TRUE,TRUE,TRUE,TRUE,3650.7439999999997,1.0956682754470087e-6,consistent within 2 percent,matched: process group and rank,NA,TRUE,reported,Washed,Conventional,NA,NA,NA,NA,NA,NA,FALSE,FALSE
a715bdb54ff0d688,Nicaragua 2021,COE,Nicaragua,2021,COE,NA,21,87.21,Buena Vista,German Odorico Cortez,Washed,Catuai Rojo,Jinotega,https://allianceforcoffeeexcellence.org/nicaragua-2021/,FALSE,Washed,reported process,21,21,buena vista,german odorico cortez,a715bdb54ff0d688|COE|NA|21,a715bdb54ff0d688|COE|NA|21,21,14.7,316,4645.2,Kyokuto Fadie Corporation,TRUE,TRUE,TRUE,TRUE,4645.2,0,consistent within 2 percent,matched: process group and rank,NA,TRUE,reported,Washed,Conventional,NA,NA,NA,NA,NA,NA,FALSE,FALSE
a715bdb54ff0d688,Nicaragua 2021,COE,Nicaragua,2021,COE,NA,22,87.21,Los Altiplanos,Ricardo Cuadra Fajardo,Natural,Pacamara,Jinotega,https://allianceforcoffeeexcellence.org/nicaragua-2021/,FALSE,Natural,reported process,22,22,los altiplanos,ricardo cuadra fajardo,a715bdb54ff0d688|COE|NA|22,a715bdb54ff0d688|COE|NA|22,22,11.2,566,6339.2,Wataru for OGAWA COFFEE,TRUE,TRUE,TRUE,TRUE,6339.2,0,consistent within 2 percent,matched: process group and rank,NA,TRUE,reported,Natural,Conventional,NA,NA,NA,NA,NA,NA,FALSE,FALSE
a715bdb54ff0d688,Nicaragua 2021,COE,Nicaragua,2021,COE,NA,23,87,Las Brumas,Jose Rene Paguaga Midence,Washed,Caturra,Nueva Segovia,https://allianceforcoffeeexcellence.org/nicaragua-2021/,FALSE,Washed,reported process,23,23,las brumas,jose rene paguaga midence,a715bdb54ff0d688|COE|NA|23,a715bdb54ff0d688|COE|NA|23,23,9.9,721,7137.9,Ecom Japan Limited,TRUE,TRUE,TRUE,TRUE,7137.9000000000005,1.274176861223789e-16,consistent within 2 percent,matched: process group and rank,NA,TRUE,reported,Washed,Conventional,NA,NA,NA,NA,NA,NA,FALSE,FALSE
a715bdb54ff0d688,Nicaragua 2021,COE,Nicaragua,2021,COE,NA,3a,90.21,Los Pirineos,Eudoro Jose Guillen Jarquin,Natural,Catuai,Nueva Segovia,https://allianceforcoffeeexcellence.org/nicaragua-2021/,FALSE,Natural,reported process,3A,3,los pirineos,eudoro jose guillen jarquin,a715bdb54ff0d688|COE|NA|3,a715bdb54ff0d688|COE|NA|3A,3A,27.95,264.55,7394.17,Sulalat Coffee Trading,TRUE,TRUE,TRUE,TRUE,7394.172500000001,3.3810420919580115e-7,consistent within 2 percent,matched: process group and rank,NA,TRUE,reported,Natural,Conventional,NA,NA,NA,NA,NA,NA,FALSE,FALSE
a715bdb54ff0d688,Nicaragua 2021,COE,Nicaragua,2021,COE,NA,3a,90.21,Los Pirineos,Eudoro Jose Guillen Jarquin,Natural,Catuai,Nueva Segovia,https://allianceforcoffeeexcellence.org/nicaragua-2021/,FALSE,Natural,reported process,3A,3,los pirineos,eudoro jose guillen jarquin,a715bdb54ff0d688|COE|NA|3,a715bdb54ff0d688|COE|NA|3B,3B,27.7,264.55,7328.04,"L’escargot d’or cosmetocafe, Rogue Wave Coffee, Rehm & Co., Molecular Coffee",TRUE,TRUE,TRUE,TRUE,7328.035,6.823106860919344e-7,consistent within 2 percent,matched: process group and rank,NA,TRUE,reported,Natural,Conventional,NA,NA,NA,NA,NA,NA,FALSE,FALSE
a715bdb54ff0d688,Nicaragua 2021,COE,Nicaragua,2021,COE,NA,4,90.11,Auxilio Mundial,Norman Alexis Canales Sevilla,Washed,Gesha,Esteli,https://allianceforcoffeeexcellence.org/nicaragua-2021/,FALSE,Washed,reported process,4,4,auxilio mundial,norman alexis canales sevilla,a715bdb54ff0d688|COE|NA|4,a715bdb54ff0d688|COE|NA|4,4,24.1,589,14194.9,Latorre & Dutch Coffee (China) for Fisher Coffee / MANNER COFFEE (China) / 芦田家咖啡研习社 / CCRA (手工烘焙咖啡协会) / PENGUIN MARKET,TRUE,TRUE,TRUE,TRUE,14194.900000000001,1.281438688223134e-16,consistent within 2 percent,matched: process group and rank,NA,TRUE,reported,Washed,Conventional,NA,NA,NA,NA,NA,NA,FALSE,FALSE
a715bdb54ff0d688,Nicaragua 2021,COE,Nicaragua,2021,COE,NA,5,89.96,Buenos Aires,Invasa,Natural,Maragogype,Nueva Segovia,https://allianceforcoffeeexcellence.org/nicaragua-2021/,FALSE,Natural,reported process,5,5,buenos aires,invasa,a715bdb54ff0d688|COE|NA|5,a715bdb54ff0d688|COE|NA|5,5,23.1,574,13259.4,Ecom Japan Limited,TRUE,TRUE,TRUE,TRUE,13259.400000000001,1.3718489551155078e-16,consistent within 2 percent,matched: process group and rank,NA,TRUE,reported,Natural,Conventional,NA,NA,NA,NA,NA,NA,FALSE,FALSE
a715bdb54ff0d688,Nicaragua 2021,COE,Nicaragua,2021,COE,NA,6,89.79,Un Regalo de Dios,Luis Alberto Balladarez Moncada,Natural,Maracaturra,Nueva Segovia,https://allianceforcoffeeexcellence.org/nicaragua-2021/,FALSE,Natural,reported process,6,6,un regalo de dios,luis alberto balladarez moncada,a715bdb54ff0d688|COE|NA|6,a715bdb54ff0d688|COE|NA|6,6,23,462.96,10648.08,Giv Coffee,TRUE,TRUE,TRUE,TRUE,10648.08,0,consistent within 2 percent,matched: process group and rank,NA,TRUE,reported,Natural,Conventional,NA,NA,NA,NA,NA,NA,FALSE,FALSE
a715bdb54ff0d688,Nicaragua 2021,COE,Nicaragua,2021,COE,NA,7,89.71,San Jose,Silvia Esther Jarquin Agurcia,Natural,Caturra,Nueva Segovia,https://allianceforcoffeeexcellence.org/nicaragua-2021/,FALSE,Natural,reported process,7,7,san jose,silvia esther jarquin agurcia,a715bdb54ff0d688|COE|NA|7,a715bdb54ff0d688|COE|NA|7,7,20.6,462.96,9536.98,Sulalat Coffee Trading,TRUE,TRUE,TRUE,TRUE,9536.976,4.1941998399869957e-7,consistent within 2 percent,matched: process group and rank,NA,TRUE,reported,Natural,Conventional,NA,NA,NA,NA,NA,NA,FALSE,FALSE
a715bdb54ff0d688,Nicaragua 2021,COE,Nicaragua,2021,COE,NA,8,88.79,La Picona,Olga Marina Gonzalez Cuadra,Honey,"Maragogype, Maracaturra",Nueva Segovia,https://allianceforcoffeeexcellence.org/nicaragua-2021/,FALSE,Honey / pulped natural,reported process,8,8,la picona,olga marina gonzalez cuadra,a715bdb54ff0d688|COE|NA|8,a715bdb54ff0d688|COE|NA|8,8,20,451,9020,"Wataru & Co., Ltd.",TRUE,TRUE,TRUE,TRUE,9020,0,consistent within 2 percent,matched: process group and rank,NA,TRUE,reported,Honey / pulped natural,Conventional,NA,NA,NA,NA,NA,NA,FALSE,FALSE
a715bdb54ff0d688,Nicaragua 2021,COE,Nicaragua,2021,COE,NA,9,88.11,La Orquidea,Arjen Roersman,Washed,Maracaturra,Matagalpa,https://allianceforcoffeeexcellence.org/nicaragua-2021/,FALSE,Washed,reported process,9,9,la orquidea,arjen roersman,a715bdb54ff0d688|COE|NA|9,a715bdb54ff0d688|COE|NA|9,9,20.2,443,8948.6,Latorre & Dutch Coffee (China) for Fisher Coffee,TRUE,TRUE,TRUE,TRUE,8948.6,0,consistent within 2 percent,matched: process group and rank,NA,TRUE,reported,Washed,Conventional,NA,NA,NA,NA,NA,NA,FALSE,FALSE
319d40e9b8e35a24,Nicaragua 2022,COE,Nicaragua,2022,COE,NA,1a,90.74,El Avión,Mario José González Rodríguez,Natural,Catuai Rojo,Nueva Segovia,https://allianceforcoffeeexcellence.org/nicaragua-2022/,FALSE,Natural,reported process,1A,1,el avion,mario jose gonzalez rodriguez,319d40e9b8e35a24|COE|NA|1,319d40e9b8e35a24|COE|NA|1A,1A,25.2,264.6,6667.92,Times Club & Coffee Libre,TRUE,TRUE,TRUE,TRUE,6667.92,0,consistent within 2 percent,matched: process group and rank,NA,TRUE,reported,Natural,Conventional,NA,NA,NA,NA,NA,NA,FALSE,FALSE
319d40e9b8e35a24,Nicaragua 2022,COE,Nicaragua,2022,COE,NA,1a,90.74,El Avión,Mario José González Rodríguez,Natural,Catuai Rojo,Nueva Segovia,https://allianceforcoffeeexcellence.org/nicaragua-2022/,FALSE,Natural,reported process,1A,1,el avion,mario jose gonzalez rodriguez,319d40e9b8e35a24|COE|NA|1,319d40e9b8e35a24|COE|NA|1B,1B,23.5,252.5,5933.75,"Snow Beans Coffee, Japan Roasters Community, Adachi Coffee Inc. by Maruyama Coffee",TRUE,TRUE,TRUE,TRUE,5933.75,0,consistent within 2 percent,matched: process group and rank,NA,TRUE,reported,Natural,Conventional,NA,NA,NA,NA,NA,NA,FALSE,FALSE
319d40e9b8e35a24,Nicaragua 2022,COE,Nicaragua,2022,COE,NA,10,87.94,Los Suyates,Jairo Rogelio Vásquez Olivera,Natural,Catimor & Catuai,Nueva Segovia,https://allianceforcoffeeexcellence.org/nicaragua-2022/,FALSE,Natural,reported process,10,10,los suyates,jairo rogelio vasquez olivera,319d40e9b8e35a24|COE|NA|10,319d40e9b8e35a24|COE|NA|10,10,7,439,3073,"Wataru & Co., Ltd.",TRUE,TRUE,TRUE,TRUE,3073,0,consistent within 2 percent,matched: process group and rank,NA,TRUE,reported,Natural,Conventional,NA,NA,NA,NA,NA,NA,FALSE,FALSE
319d40e9b8e35a24,Nicaragua 2022,COE,Nicaragua,2022,COE,NA,11,87.76,Las Termópilas,Milton Daniel Canales Sevilla,Washed,Bourbon & Caturra,Esteli,https://allianceforcoffeeexcellence.org/nicaragua-2022/,FALSE,Washed,reported process,11,11,las termopilas,milton daniel canales sevilla,319d40e9b8e35a24|COE|NA|11,319d40e9b8e35a24|COE|NA|11,11,5.2,1745,9074,"Wataru & Co., Ltd.",TRUE,TRUE,TRUE,TRUE,9074,0,consistent within 2 percent,matched: process group and rank,NA,TRUE,reported,Washed,Conventional,NA,NA,NA,NA,NA,NA,FALSE,FALSE
319d40e9b8e35a24,Nicaragua 2022,COE,Nicaragua,2022,COE,NA,12,87.71,El Porvenir,Claudia María Rivera Siles,Natural,Caturra,Jinotega,https://allianceforcoffeeexcellence.org/nicaragua-2022/,FALSE,Natural,reported process,12,12,el porvenir,claudia maria rivera siles,319d40e9b8e35a24|COE|NA|12,319d40e9b8e35a24|COE|NA|12,12,5.8,519,3010.2,"GSC International Co., Ltd",TRUE,TRUE,TRUE,TRUE,3010.2,0,consistent within 2 percent,matched: process group and rank,NA,TRUE,reported,Natural,Conventional,NA,NA,NA,NA,NA,NA,FALSE,FALSE
