country,year,rank,farm,process_group,process,variety,process_family,source_url
Indonesia,2021,14,Baru Dadap Petak 46,NA,Washed,Typica,Washed,https://allianceforcoffeeexcellence.org/indonesia-2021/
Indonesia,2021,15,Ketapanrame,NA,Natural,Typica& P-88,Natural,https://allianceforcoffeeexcellence.org/indonesia-2021/
Indonesia,2021,16,Sukaramai,NA,Wet Hull,Ateng & Sigararutang,Washed,https://allianceforcoffeeexcellence.org/indonesia-2021/
Indonesia,2021,17,Batukaang,NA,Natural,S-795 & Cobra,Natural,https://allianceforcoffeeexcellence.org/indonesia-2021/
Indonesia,2021,18,Angin-angin,NA,Natural,S-795,Natural,https://allianceforcoffeeexcellence.org/indonesia-2021/
Indonesia,2021,19,Gravfarm Sukaratu,NA,Washed,Sigararutang & S-795,Washed,https://allianceforcoffeeexcellence.org/indonesia-2021/
Indonesia,2021,20,Papandayan,NA,Natural,"S-795, Sigararutang, Yellow Bourbon",Natural,https://allianceforcoffeeexcellence.org/indonesia-2021/
Indonesia,2021,21,LPE Kelola Agro,NA,Natural,Andungsari & S-795,Natural,https://allianceforcoffeeexcellence.org/indonesia-2021/
Indonesia,2021,22,Sarongge,NA,Washed,"Sigararutang, S-795, Andungsari",Washed,https://allianceforcoffeeexcellence.org/indonesia-2021/
Indonesia,2021,23,Pantan Musara,NA,Natural,Ateng & P88,Natural,https://allianceforcoffeeexcellence.org/indonesia-2021/
Indonesia,2021,24,Bukit Sama,NA,Wet Hull,Ateng,Washed,https://allianceforcoffeeexcellence.org/indonesia-2021/
Indonesia,2021,25,Wajamala,NA,Washed,S-795,Washed,https://allianceforcoffeeexcellence.org/indonesia-2021/
Indonesia,2021,26,HT Farm,NA,Washed,Andungsari & Sigararutang,Washed,https://allianceforcoffeeexcellence.org/indonesia-2021/
Indonesia,2022,1A,Koperasi Ribang Gayo Musara,NA,Natural,"Ateng 30%, P-88 70%",Natural,https://allianceforcoffeeexcellence.org/indonesia-2022/
Indonesia,2022,2,Pegasing Takengon Utara,NA,Natural,"Sigararutang 70%, Typica 30%",Natural,https://allianceforcoffeeexcellence.org/indonesia-2022/
Indonesia,2022,4,Koperasi Ribang Gayo Musara,NA,Natural,"Ateng 50%, Bourbon 20%, P-88 30%",Natural,https://allianceforcoffeeexcellence.org/indonesia-2022/
Indonesia,2022,5,Koperasi Ribang Gayo Musara,NA,Washed,"Ateng 65%, P-88 35%",Washed,https://allianceforcoffeeexcellence.org/indonesia-2022/
Indonesia,2022,6,Panangan Mata Takengon Utara,NA,Honey,"Sigararutang 70%, Typica 30%",Honey / pulped natural,https://allianceforcoffeeexcellence.org/indonesia-2022/
Indonesia,2022,7,Koperasi Ribang Gayo Musara,NA,Honey,"Ateng 50%, Bourbon 20%, P-88 30%",Honey / pulped natural,https://allianceforcoffeeexcellence.org/indonesia-2022/
Indonesia,2022,8,Koperasi Ribang Gayo Musara,NA,Honey,"Ateng 50%, Bourbon 20%, P-88 30%",Honey / pulped natural,https://allianceforcoffeeexcellence.org/indonesia-2022/
Indonesia,2022,9,Terang Ulen,NA,Wet Hulled,"Ateng 40%, Typica 20%, Tim-Tim 40%",Washed,https://allianceforcoffeeexcellence.org/indonesia-2022/
Indonesia,2022,11,Renggali,NA,Wet Hulled,"Ateng 30%, Typica 40%, Yang Lain 30%",Washed,https://allianceforcoffeeexcellence.org/indonesia-2022/
Indonesia,2022,12,Koerintji Barokah Group,NA,Lactic Natural,"Sigararutang 70%, Andungsari 30%",Natural,https://allianceforcoffeeexcellence.org/indonesia-2022/
Indonesia,2022,13,Koerintji Farm,NA,Washed,"Sigararutang 70%, Andungsari 30%",Washed,https://allianceforcoffeeexcellence.org/indonesia-2022/
Indonesia,2022,16,Avatara Coffee,NA,Washed,"Ateng 25%, Typica 20%, P-88 30%, Yang Lain 25%",Washed,https://allianceforcoffeeexcellence.org/indonesia-2022/
Indonesia,2022,17,Koperasi Ribang Gayo Musara,NA,Washed,"Ateng 40%, P-88 30%, Gayo 1 30%",Washed,https://allianceforcoffeeexcellence.org/indonesia-2022/
Indonesia,2022,18,Koperasi Ribang Gayo Musara,NA,Washed,"Ateng 30%, P-88 70%",Washed,https://allianceforcoffeeexcellence.org/indonesia-2022/
Indonesia,2022,20,Dasimah bukit sama,NA,Honey,Ateng 100%,Honey / pulped natural,https://allianceforcoffeeexcellence.org/indonesia-2022/
Indonesia,2022,22,Koperasi Ribang Gayo Musara,NA,Washed,Ateng,Washed,https://allianceforcoffeeexcellence.org/indonesia-2022/
Indonesia,2023,3A,Angin-angin,NA,Honey,Lini S-795 (100%),Honey / pulped natural,https://allianceforcoffeeexcellence.org/indonesia-2023/
Indonesia,2023,4,Avarata Coffee,NA,Natural,Ateng (40%); Typica (15%); P-88 (25%); yang lain (20%),Natural,https://allianceforcoffeeexcellence.org/indonesia-2023/
Indonesia,2023,5,Central Sumatera Coffee,NA,Natural,Bourbon (20%); Typica (50%); Abyssinia (30%),Natural,https://allianceforcoffeeexcellence.org/indonesia-2023/
Indonesia,2023,6,Wanoja Coffee Plot Hj. Eti Sumiati,NA,Honey,Ateng (30%); Sigararutang (40%); S-795 (30%),Honey / pulped natural,https://allianceforcoffeeexcellence.org/indonesia-2023/
Indonesia,2023,7,Atang Jungket,NA,Natural,"Gayo 3 (50%), Gayo 1 (50%",Natural,https://allianceforcoffeeexcellence.org/indonesia-2023/
Indonesia,2023,8,Rantekarua Coffee Plantation PT. Sulotco Jaya Abadi,NA,Natural,USDA (20%); S-795 (30%); Caturra (50%),Natural,https://allianceforcoffeeexcellence.org/indonesia-2023/
Indonesia,2023,9,PT. De Gayo Agri Indonesia,NA,Natural,Ateng (100%),Natural,https://allianceforcoffeeexcellence.org/indonesia-2023/
Indonesia,2023,11,Koperasi Ribang Gayo Musara,NA,Natural,Ateng (70%); P-88 (30%),Natural,https://allianceforcoffeeexcellence.org/indonesia-2023/
Indonesia,2023,15,Wanoja Coffee Plot Satrea Amambi,NA,Natural,Ateng (35%); Sigararutang (30%); S-795 (35%),Natural,https://allianceforcoffeeexcellence.org/indonesia-2023/
Indonesia,2023,16,Wanoja Coffee Plot Ita Rosita,NA,Natural,Sigararutang (100%),Natural,https://allianceforcoffeeexcellence.org/indonesia-2023/
Indonesia,2023,17,Weninggalih,NA,Natural,Ateng (50%); Sigararutang (30%); S-795 (15%); P-88 (5%),Natural,https://allianceforcoffeeexcellence.org/indonesia-2023/
Indonesia,2023,18,Kian Mandiri Farm,NA,Mossto Natural,Ateng (50%); Typica (10%); P-88 (40%),Natural,https://allianceforcoffeeexcellence.org/indonesia-2023/
Indonesia,2023,19,Siluk Coffee,NA,Wet Hulled,Ateng (90%),Washed,https://allianceforcoffeeexcellence.org/indonesia-2023/
Indonesia,2023,20,Suket Mountain/Gunung Suket,NA,Natural,Bourbon (50%); Typica (50%),Natural,https://allianceforcoffeeexcellence.org/indonesia-2023/
Indonesia,2023,22,Empus Reje Guru,NA,Natural,Red Bourbon (100%),Natural,https://allianceforcoffeeexcellence.org/indonesia-2023/
Mexico,2018,1a,Finca Peña Blanca,NA,Natural,"Caturra Rojo, Marsellesa, Sarchimor",Natural,https://allianceforcoffeeexcellence.org/mexico-2018/
Mexico,2018,2a,Finca la ilusión,NA,Washed,"Borbón, bourbon, Caturra",Washed,https://allianceforcoffeeexcellence.org/mexico-2018/
Mexico,2018,3a,Cruz Verde,NA,Washed,Pacamara,Washed,https://allianceforcoffeeexcellence.org/mexico-2018/
Mexico,2018,4a,Santa Cruz,NA,Washed,"Borbón, Typica",Washed,https://allianceforcoffeeexcellence.org/mexico-2018/
Mexico,2018,5,Finca Las Chicharras,NA,Washed,"Catimor, Catuai, Caturra",Washed,https://allianceforcoffeeexcellence.org/mexico-2018/
Mexico,2018,6,El Mirador,NA,Natural,Borbón,Natural,https://allianceforcoffeeexcellence.org/mexico-2018/
Mexico,2018,7,Finca Los Cimentos,NA,Natural,Borbón,Natural,https://allianceforcoffeeexcellence.org/mexico-2018/
Mexico,2018,8,Finca El Aserradero,NA,Washed,Typica,Washed,https://allianceforcoffeeexcellence.org/mexico-2018/
Mexico,2018,9,Cañada Fría,NA,Washed,"Borbón, Caturra, Pacamara",Washed,https://allianceforcoffeeexcellence.org/mexico-2018/
Mexico,2018,10,Poxtla,NA,Washed,"Borbón, Typica",Washed,https://allianceforcoffeeexcellence.org/mexico-2018/
Mexico,2018,11,Finca Huehuetecpan,NA,Washed,"Caturra, GARNICA, Mundo Novo",Washed,https://allianceforcoffeeexcellence.org/mexico-2018/
Mexico,2018,12,Tlanyehualapan 1,NA,Washed,"Borbón, Caturra, Typica",Washed,https://allianceforcoffeeexcellence.org/mexico-2018/
Mexico,2018,13,Agroforestal Chanjul,NA,Natural,Hibridos,Natural,https://allianceforcoffeeexcellence.org/mexico-2018/
Mexico,2018,14,El Equimite,NA,Washed,Pacamara,Washed,https://allianceforcoffeeexcellence.org/mexico-2018/
Mexico,2018,15,Kassandra,NA,Washed,Pacamara,Washed,https://allianceforcoffeeexcellence.org/mexico-2018/
Mexico,2018,16,Nuevo Paraíso,NA,Washed,"Mundo Novo, Typica",Washed,https://allianceforcoffeeexcellence.org/mexico-2018/
Mexico,2018,17,El Rincon,NA,Natural,Garenica,Natural,https://allianceforcoffeeexcellence.org/mexico-2018/
Mexico,2018,18,El Naranjal,NA,Washed,"Mundo Novo, Typica",Washed,https://allianceforcoffeeexcellence.org/mexico-2018/
Mexico,2018,19,Sana-Ite & La Cumbre Loma,NA,Washed,"Mundo Novo, Typica",Washed,https://allianceforcoffeeexcellence.org/mexico-2018/
Mexico,2018,20,"Stun Kava, Lomu Yu Kuiyo",NA,Washed,"Caturra, Mundo Novo, Typica",Washed,https://allianceforcoffeeexcellence.org/mexico-2018/
Mexico,2018,21,El Naranjal & Copalillo,NA,Washed,"Caturra, Mundo Novo, Typica",Washed,https://allianceforcoffeeexcellence.org/mexico-2018/
Mexico,2018,22,Finca Pocitos,NA,Washed,"Sarchimor, Typica",Washed,https://allianceforcoffeeexcellence.org/mexico-2018/
Mexico,2018,23,"Ita Nuni, Carrizal & Mangal",NA,Washed,"Borbón, Mundo Novo",Washed,https://allianceforcoffeeexcellence.org/mexico-2018/
Mexico,2018,24,San Pablo,NA,Washed,"Borbón, Mundo Novo",Washed,https://allianceforcoffeeexcellence.org/mexico-2018/
Mexico,2018,25,Finca El Encanto,NA,Natural,Typica,Natural,https://allianceforcoffeeexcellence.org/mexico-2018/
Mexico,2018,26,El Sabino,NA,Washed,"Borbón, Caturra, Mundo Novo",Washed,https://allianceforcoffeeexcellence.org/mexico-2018/
Mexico,2018,27,Monte Grande & Las trancas,NA,Washed,"Caturra, Mundo Novo, Typica",Washed,https://allianceforcoffeeexcellence.org/mexico-2018/
Mexico,2018,28,La Barrigona-{ORG},NA,Washed,Typica,Washed,https://allianceforcoffeeexcellence.org/mexico-2018/
Mexico,2019,1a,Santa Cruz,NA,Natural,Gesha,Natural,https://allianceforcoffeeexcellence.org/mexico-2019/
Mexico,2019,2a,Don Rafa,NA,Natural,Pache,Natural,https://allianceforcoffeeexcellence.org/mexico-2019/
Mexico,2019,3a,Dinastia Altamirano,NA,Honey,Bourbón,Honey / pulped natural,https://allianceforcoffeeexcellence.org/mexico-2019/
Mexico,2019,4,La Ilusión,NA,Washed,Bourbón,Washed,https://allianceforcoffeeexcellence.org/mexico-2019/
Mexico,2019,5,Huehuetecpan,NA,Washed,Bourbón,Washed,https://allianceforcoffeeexcellence.org/mexico-2019/
Mexico,2019,6,El Equimite,NA,Washed,Pacamara,Washed,https://allianceforcoffeeexcellence.org/mexico-2019/
Mexico,2019,7,San Rafael,NA,Washed,Costa Rica 95,Washed,https://allianceforcoffeeexcellence.org/mexico-2019/
Mexico,2019,8,Finca Consolapan,NA,Washed,Garnica,Washed,https://allianceforcoffeeexcellence.org/mexico-2019/
Mexico,2019,9,Los Remedios,NA,Washed,Gesha,Washed,https://allianceforcoffeeexcellence.org/mexico-2019/
Mexico,2019,10,Fátima,NA,Washed,Typica / Típica,Washed,https://allianceforcoffeeexcellence.org/mexico-2019/
Mexico,2019,11,Ocoteno,NA,Washed,Marsellesa,Washed,https://allianceforcoffeeexcellence.org/mexico-2019/
Mexico,2019,13,El Mirador,NA,Washed,Bourbón,Washed,https://allianceforcoffeeexcellence.org/mexico-2019/
Mexico,2019,14,San Rafael,NA,Washed,Bourbón,Washed,https://allianceforcoffeeexcellence.org/mexico-2019/
Mexico,2019,15,Las Trincheras,NA,Washed,Pacamara,Washed,https://allianceforcoffeeexcellence.org/mexico-2019/
Mexico,2019,16,Cañada Fría,NA,Washed,Bourbón,Washed,https://allianceforcoffeeexcellence.org/mexico-2019/
Mexico,2019,17,El Paredón,NA,Honey,Bourbón,Honey / pulped natural,https://allianceforcoffeeexcellence.org/mexico-2019/
Mexico,2019,18,El Huerto,NA,Washed,Bourbón,Washed,https://allianceforcoffeeexcellence.org/mexico-2019/
Mexico,2019,19,La Isla,NA,Washed,Costa Rica 95,Washed,https://allianceforcoffeeexcellence.org/mexico-2019/
Mexico,2019,20,El Coronel,NA,Washed,Bourbón,Washed,https://allianceforcoffeeexcellence.org/mexico-2019/
Mexico,2019,21,Las Crucesitas,NA,Natural,Bourbón,Natural,https://allianceforcoffeeexcellence.org/mexico-2019/
Mexico,2019,22,El Cajel,NA,Washed,Bourbón,Washed,https://allianceforcoffeeexcellence.org/mexico-2019/
Mexico,2019,23,El Bordo,NA,Washed,Caturra,Washed,https://allianceforcoffeeexcellence.org/mexico-2019/
Mexico,2019,24,Dos mujeres,NA,Washed,Pache,Washed,https://allianceforcoffeeexcellence.org/mexico-2019/
Mexico,2019,25,Las Nubes,NA,Washed,Bourbón,Washed,https://allianceforcoffeeexcellence.org/mexico-2019/
Mexico,2019,26,Huehuetepan,NA,Washed,Mundo Nuevo,Washed,https://allianceforcoffeeexcellence.org/mexico-2019/
Mexico,2019,27,El Platanar,NA,Washed,Bourbón,Washed,https://allianceforcoffeeexcellence.org/mexico-2019/
Mexico,2019,28,La Rinconada,NA,Washed,Catimor,Washed,https://allianceforcoffeeexcellence.org/mexico-2019/
Mexico,2021,1a,Finca Santa Cruz,NA,Natural,Gesha,Natural,https://allianceforcoffeeexcellence.org/mexico-2021/
Mexico,2021,2a,San Luis,NA,Natural,Gesha,Natural,https://allianceforcoffeeexcellence.org/mexico-2021/
Mexico,2021,3a,La Teja,NA,Washed,Caturra & Typica,Washed,https://allianceforcoffeeexcellence.org/mexico-2021/
Mexico,2021,4,La Ilusión,NA,Washed,"Caturra, Bourbon, Typica",Washed,https://allianceforcoffeeexcellence.org/mexico-2021/
Mexico,2021,5,Brujufinca,NA,Natural,Gesha,Natural,https://allianceforcoffeeexcellence.org/mexico-2021/
Mexico,2021,6,Los Naranjos,NA,Washed,Garnica,Washed,https://allianceforcoffeeexcellence.org/mexico-2021/
Mexico,2021,7,Las Barrancas,NA,Washed,Marsellesa,Washed,https://allianceforcoffeeexcellence.org/mexico-2021/
Mexico,2021,9,Ejecayan,NA,Washed,Marsellesa,Washed,https://allianceforcoffeeexcellence.org/mexico-2021/
Mexico,2021,10,Los Cimientos,NA,Honey,Bourbon,Honey / pulped natural,https://allianceforcoffeeexcellence.org/mexico-2021/
Mexico,2021,11,Ocoteno,NA,Washed,Marsellesa,Washed,https://allianceforcoffeeexcellence.org/mexico-2021/
Mexico,2021,12,Cafetal El Equimite,NA,Honey,Gesha,Honey / pulped natural,https://allianceforcoffeeexcellence.org/mexico-2021/
Mexico,2021,13,Los Aguacates,NA,Washed,Bourbon & Costa Rica 95,Washed,https://allianceforcoffeeexcellence.org/mexico-2021/
Mexico,2021,14,El Pino,NA,Washed,Bourbon & Typica,Washed,https://allianceforcoffeeexcellence.org/mexico-2021/
Mexico,2021,15,Finca Los Pinos,NA,Washed,Oro Azteca,Washed,https://allianceforcoffeeexcellence.org/mexico-2021/
Mexico,2021,16,Finca Huehuetecpan,NA,Washed,"Mundo Novo, Typica, Garnica",Washed,https://allianceforcoffeeexcellence.org/mexico-2021/
Mexico,2021,17,Palma,NA,Washed,Gesha,Washed,https://allianceforcoffeeexcellence.org/mexico-2021/
Mexico,2021,18,Jade,NA,Natural,Caturra,Natural,https://allianceforcoffeeexcellence.org/mexico-2021/
Mexico,2021,19,San Miguel,NA,Natural,Caturra,Natural,https://allianceforcoffeeexcellence.org/mexico-2021/
Mexico,2021,20,Finca El Bordo,NA,Washed,"Typica, Garnica, Mundo Novo",Washed,https://allianceforcoffeeexcellence.org/mexico-2021/
Mexico,2021,21,Cañada Fria,NA,Washed,"Bourbon, Pacamara, Typica, Caturra",Washed,https://allianceforcoffeeexcellence.org/mexico-2021/
Mexico,2021,23,Finca Sinai,NA,Washed,Gesha,Washed,https://allianceforcoffeeexcellence.org/mexico-2021/
Mexico,2021,24,Corahe,NA,Honey,Gesha & Caturra,Honey / pulped natural,https://allianceforcoffeeexcellence.org/mexico-2021/
Mexico,2021,25,Finca Don Rafa,NA,Natural,Pache,Natural,https://allianceforcoffeeexcellence.org/mexico-2021/
Mexico,2021,26,Rancho Vista Hermosa,NA,Washed,Sarchimor,Washed,https://allianceforcoffeeexcellence.org/mexico-2021/
Mexico,2021,27,Temimilzintan,NA,Washed,Marsellesa,Washed,https://allianceforcoffeeexcellence.org/mexico-2021/
Mexico,2021,28,Finca Huehuetepan,NA,Natural,Typica,Natural,https://allianceforcoffeeexcellence.org/mexico-2021/
Mexico,2021,29,Finca Fatima: La Cruz,NA,Natural,Typica,Natural,https://allianceforcoffeeexcellence.org/mexico-2021/
Mexico,2022,1a,Finca Santa Cruz,NA,Natural,Gesha,Natural,https://allianceforcoffeeexcellence.org/mexico-2022/
Mexico,2022,2a,Finca el Izote,NA,Washed,Marsellesa & Gesha,Washed,https://allianceforcoffeeexcellence.org/mexico-2022/
Mexico,2022,3a,El Rio,NA,Washed,Marsellesa & Typica,Washed,https://allianceforcoffeeexcellence.org/mexico-2022/
Mexico,2022,4,Geisha,NA,Natural,Gesha,Natural,https://allianceforcoffeeexcellence.org/mexico-2022/
Mexico,2022,5,Finca Sinai,NA,Washed,Gesha,Washed,https://allianceforcoffeeexcellence.org/mexico-2022/
Mexico,2022,6,Finca Huehuetepan,NA,Natural,Typica,Natural,https://allianceforcoffeeexcellence.org/mexico-2022/
Mexico,2022,7,Cafetal el Equimite,NA,Natural,Gesha,Natural,https://allianceforcoffeeexcellence.org/mexico-2022/
Mexico,2022,8,Palma,NA,Washed,Gesha,Washed,https://allianceforcoffeeexcellence.org/mexico-2022/
Mexico,2022,9,Los Naranjos,NA,Washed,Marsellesa,Washed,https://allianceforcoffeeexcellence.org/mexico-2022/
Mexico,2022,10,Finca Trebolillos,NA,Washed,Gesha,Washed,https://allianceforcoffeeexcellence.org/mexico-2022/
Mexico,2022,11,Las Delicias,NA,Honey,Pache,Honey / pulped natural,https://allianceforcoffeeexcellence.org/mexico-2022/
Mexico,2022,12,Finca el Pomal,NA,Washed,Cuscatleco,Washed,https://allianceforcoffeeexcellence.org/mexico-2022/
Mexico,2022,13,Los Aguacates,NA,Washed,Bourbon & Caturra,Washed,https://allianceforcoffeeexcellence.org/mexico-2022/
Mexico,2022,14,Finca la Lomita,NA,Washed,Typica & Caturra,Washed,https://allianceforcoffeeexcellence.org/mexico-2022/
Mexico,2022,15,Las Barrancas,NA,Washed,Marsellesa,Washed,https://allianceforcoffeeexcellence.org/mexico-2022/
Mexico,2022,16,Dinastía Altamirano,NA,Honey,Bourbon & Gesha,Honey / pulped natural,https://allianceforcoffeeexcellence.org/mexico-2022/
Mexico,2022,17,Finca Cañada Fría,NA,Washed,"Pacamara, Typica, Caturra, Bourbon",Washed,https://allianceforcoffeeexcellence.org/mexico-2022/
Mexico,2022,18,Finca San Rafael,NA,Washed,"Bourbon, Typica, Garnica, Mundo Novo",Washed,https://allianceforcoffeeexcellence.org/mexico-2022/
Mexico,2022,19,Finca Don Rafa,NA,Natural,Pache,Natural,https://allianceforcoffeeexcellence.org/mexico-2022/
Mexico,2022,20,Ocoteno,NA,Washed,Marsellesa,Washed,https://allianceforcoffeeexcellence.org/mexico-2022/
Mexico,2022,21,Arroyo,NA,Natural,Typica,Natural,https://allianceforcoffeeexcellence.org/mexico-2022/
Mexico,2022,22,San Pedro,NA,Washed,Marsellesa,Washed,https://allianceforcoffeeexcellence.org/mexico-2022/
Mexico,2022,23,Finca Huehuetecpan,NA,Washed,"Bourbon, Mundo Novo, Typica, Garnica",Washed,https://allianceforcoffeeexcellence.org/mexico-2022/
Mexico,2022,24,Temimil,NA,Washed,Marsellesa,Washed,https://allianceforcoffeeexcellence.org/mexico-2022/
Mexico,2022,25,Apipias,NA,Washed,Marsellesa,Washed,https://allianceforcoffeeexcellence.org/mexico-2022/
Mexico,2022,26,Ojo de Agua,NA,Washed,Marsellesa,Washed,https://allianceforcoffeeexcellence.org/mexico-2022/
Mexico,2022,27,Fincas Innominada,NA,Washed,Bourbon & Costa Rica 95,Washed,https://allianceforcoffeeexcellence.org/mexico-2022/
Mexico,2022,28,Metlapoxteca,NA,Washed,"Typica, Bourbon, Caturra, Colombia",Washed,https://allianceforcoffeeexcellence.org/mexico-2022/
Mexico,2022,29,Finca el Bordo,NA,Washed,"Bourbon, Caturra, Mundo Novo, Typica, Garnica",Washed,https://allianceforcoffeeexcellence.org/mexico-2022/
Mexico,2022,30,La Vega,NA,Washed,Catuai & Costa Rica 95,Washed,https://allianceforcoffeeexcellence.org/mexico-2022/
Mexico,2023,1A,FINCA LAS NIEVES,NA,Natural,Geisha,Natural,https://allianceforcoffeeexcellence.org/mexico-2023/
Mexico,2023,2A,FINCA SANTA CRUZ,NA,Honey,Geisha,Honey / pulped natural,https://allianceforcoffeeexcellence.org/mexico-2023/
Mexico,2023,3A,FINCA POCITOS,NA,Natural,"Pacamara, Geisha",Natural,https://allianceforcoffeeexcellence.org/mexico-2023/
