event_id,event_name,event_type,country,year,program,process_group,rank,score,farm,producer,process,variety,region,source_url,swap_process_variety,process_label_status,process_family,base_process,innovation_class,experimental_method,process_classification_source,rank_key,entry_rank,farm_key,producer_key,entry_key,experimental_technology,first_observed_year_country,last_observed_year_country,left_censored_at_baseline,appearance_after_baseline,observed_again_later,first_observed_experimental_entry,reproduced_experimental_entry
d9e938f39eb3880a,Peru 2024,COE,Peru,2024,COE,NA,22☘️,87.46,Llaqtapata,Gilber Huayllas Huaman,Washed,Gesisha,Cusco,https://allianceforcoffeeexcellence.org/peru-2024/,FALSE,reported,Washed,Washed,Conventional,NA,reported process,22,22,llaqtapata,gilber huayllas huaman,d9e938f39eb3880a|COE|NA|22,NA,NA,NA,NA,NA,NA,FALSE,FALSE
d9e938f39eb3880a,Peru 2024,COE,Peru,2024,COE,NA,23,87.32,Café Flor Del Santuario,Teodoro Montoya Pintado,Washed,Geisha,Cajamarca,https://allianceforcoffeeexcellence.org/peru-2024/,FALSE,reported,Washed,Washed,Conventional,NA,reported process,23,23,cafe flor del santuario,teodoro montoya pintado,d9e938f39eb3880a|COE|NA|23,NA,NA,NA,NA,NA,NA,FALSE,FALSE
d9e938f39eb3880a,Peru 2024,COE,Peru,2024,COE,NA,24,87.25,El Mirador,Hitler Tantalian Valqui,Natural,Villa Sarchi,Amazonas,https://allianceforcoffeeexcellence.org/peru-2024/,FALSE,reported,Natural,Natural,Conventional,NA,reported process,24,24,el mirador,hitler tantalian valqui,d9e938f39eb3880a|COE|NA|24,NA,NA,NA,NA,NA,NA,FALSE,FALSE
d9e938f39eb3880a,Peru 2024,COE,Peru,2024,COE,NA,25,87,Peña De Leon,Francisco Aurelio Rivera Alarcon,Washed,Geisha,Cajamarca,https://allianceforcoffeeexcellence.org/peru-2024/,FALSE,reported,Washed,Washed,Conventional,NA,reported process,25,25,pena de leon,francisco aurelio rivera alarcon,d9e938f39eb3880a|COE|NA|25,NA,NA,NA,NA,NA,NA,FALSE,FALSE
d9e938f39eb3880a,Peru 2024,COE,Peru,2024,COE,NA,3,89.86,Flor De La Montaña,David Guevara Cotrina,Washed,Geisha,Cajamarca,https://allianceforcoffeeexcellence.org/peru-2024/,FALSE,reported,Washed,Washed,Conventional,NA,reported process,3,3,flor de la montana,david guevara cotrina,d9e938f39eb3880a|COE|NA|3,NA,NA,NA,NA,NA,NA,FALSE,FALSE
d9e938f39eb3880a,Peru 2024,COE,Peru,2024,COE,NA,4☘️,89.64,Montaña,Alcides Contreras Aguilar,Washed,Geisha,Cusco,https://allianceforcoffeeexcellence.org/peru-2024/,FALSE,reported,Washed,Washed,Conventional,NA,reported process,4,4,montana,alcides contreras aguilar,d9e938f39eb3880a|COE|NA|4,NA,NA,NA,NA,NA,NA,FALSE,FALSE
d9e938f39eb3880a,Peru 2024,COE,Peru,2024,COE,NA,5☘️,89.54,Paqchaq Pata,Salustio Ugarte Laura,Washed,Geisha,Cusco,https://allianceforcoffeeexcellence.org/peru-2024/,FALSE,reported,Washed,Washed,Conventional,NA,reported process,5,5,paqchaq pata,salustio ugarte laura,d9e938f39eb3880a|COE|NA|5,NA,NA,NA,NA,NA,NA,FALSE,FALSE
d9e938f39eb3880a,Peru 2024,COE,Peru,2024,COE,NA,6,89.29,El Nevado,Marlene Rojas Pereira,Washed,Geisha,Cusco,https://allianceforcoffeeexcellence.org/peru-2024/,FALSE,reported,Washed,Washed,Conventional,NA,reported process,6,6,el nevado,marlene rojas pereira,d9e938f39eb3880a|COE|NA|6,NA,NA,NA,NA,NA,NA,FALSE,FALSE
d9e938f39eb3880a,Peru 2024,COE,Peru,2024,COE,NA,7☘️,89.29,San Sebastian,Julio Cesar Chavez Nieve,Washed,Sl-09,Cusco,https://allianceforcoffeeexcellence.org/peru-2024/,FALSE,reported,Washed,Washed,Conventional,NA,reported process,7,7,san sebastian,julio cesar chavez nieve,d9e938f39eb3880a|COE|NA|7,NA,NA,NA,NA,NA,NA,FALSE,FALSE
d9e938f39eb3880a,Peru 2024,COE,Peru,2024,COE,NA,8,89.21,Sillapata,Raul Velarde Juro,Washed,Geisha,Cusco,https://allianceforcoffeeexcellence.org/peru-2024/,FALSE,reported,Washed,Washed,Conventional,NA,reported process,8,8,sillapata,raul velarde juro,d9e938f39eb3880a|COE|NA|8,NA,NA,NA,NA,NA,NA,FALSE,FALSE
d9e938f39eb3880a,Peru 2024,COE,Peru,2024,COE,NA,9,88.96,El Cerro,Efrain Carhuallocllo Salvador,Natural,Geisha,Cajamarca,https://allianceforcoffeeexcellence.org/peru-2024/,FALSE,reported,Natural,Natural,Conventional,NA,reported process,9,9,el cerro,efrain carhuallocllo salvador,d9e938f39eb3880a|COE|NA|9,NA,NA,NA,NA,NA,NA,FALSE,FALSE
216beb519b06ab27,Peru 2025,COE,Peru,2025,COE,NA,1A,90.64,La Catarata,Angel Antonio Manosalva Palomino,Washed,Geisha,Cajamarca,https://allianceforcoffeeexcellence.org/peru-2025/,FALSE,reported,Washed,Washed,Conventional,NA,reported process,1A,1,la catarata,angel antonio manosalva palomino,216beb519b06ab27|COE|NA|1,NA,NA,NA,NA,NA,NA,FALSE,FALSE
216beb519b06ab27,Peru 2025,COE,Peru,2025,COE,NA,10,88.28,Seb,Ronald Alejandro Baca Avila,Natural,"Geisha,",Piura,https://allianceforcoffeeexcellence.org/peru-2025/,FALSE,reported,Natural,Natural,Conventional,NA,reported process,10,10,seb,ronald alejandro baca avila,216beb519b06ab27|COE|NA|10,NA,NA,NA,NA,NA,NA,FALSE,FALSE
216beb519b06ab27,Peru 2025,COE,Peru,2025,COE,NA,11,88.25,Caminos Del Inka Coffee Estate,Samuel Smith Perez Aragon,Washed,"Geisha, Bourbon,Tipica, Caturra",Cusco,https://allianceforcoffeeexcellence.org/peru-2025/,FALSE,reported,Washed,Washed,Conventional,NA,reported process,11,11,caminos del inka coffee estate,samuel smith perez aragon,216beb519b06ab27|COE|NA|11,NA,NA,NA,NA,NA,NA,FALSE,FALSE
216beb519b06ab27,Peru 2025,COE,Peru,2025,COE,NA,12,88.22,Pacaybamba,Salustio Ugarte Laura,Washed,Sl-09,Cusco,https://allianceforcoffeeexcellence.org/peru-2025/,FALSE,reported,Washed,Washed,Conventional,NA,reported process,12,12,pacaybamba,salustio ugarte laura,216beb519b06ab27|COE|NA|12,NA,NA,NA,NA,NA,NA,FALSE,FALSE
216beb519b06ab27,Peru 2025,COE,Peru,2025,COE,NA,13,88.22,Finca Wilder Garcia,Wilder Garcia Bravo,Washed,Geisha,Cajamarca,https://allianceforcoffeeexcellence.org/peru-2025/,FALSE,reported,Washed,Washed,Conventional,NA,reported process,13,13,finca wilder garcia,wilder garcia bravo,216beb519b06ab27|COE|NA|13,NA,NA,NA,NA,NA,NA,FALSE,FALSE
216beb519b06ab27,Peru 2025,COE,Peru,2025,COE,NA,14,88.06,Bella Rosa,Wilbert Almanza Cabrera,Natural,Geisha,Cusco,https://allianceforcoffeeexcellence.org/peru-2025/,FALSE,reported,Natural,Natural,Conventional,NA,reported process,14,14,bella rosa,wilbert almanza cabrera,216beb519b06ab27|COE|NA|14,NA,NA,NA,NA,NA,NA,FALSE,FALSE
216beb519b06ab27,Peru 2025,COE,Peru,2025,COE,NA,15,88,Miscabamba,Armando Ramirez Sanchez,Washed,"Bourbon, Tipica, Geisha",Cusco,https://allianceforcoffeeexcellence.org/peru-2025/,FALSE,reported,Washed,Washed,Conventional,NA,reported process,15,15,miscabamba,armando ramirez sanchez,216beb519b06ab27|COE|NA|15,NA,NA,NA,NA,NA,NA,FALSE,FALSE
216beb519b06ab27,Peru 2025,COE,Peru,2025,COE,NA,16,88,Paqhaq Alto,Juan Luis Flores Nuñez,Washed,Catuai,Cusco,https://allianceforcoffeeexcellence.org/peru-2025/,FALSE,reported,Washed,Washed,Conventional,NA,reported process,16,16,paqhaq alto,juan luis flores nunez,216beb519b06ab27|COE|NA|16,NA,NA,NA,NA,NA,NA,FALSE,FALSE
216beb519b06ab27,Peru 2025,COE,Peru,2025,COE,NA,17,87.89,Miscabamba Alta,Rolando Ramirez Sanchez,Washed,"Geisha, Bourbon",Cusco,https://allianceforcoffeeexcellence.org/peru-2025/,FALSE,reported,Washed,Washed,Conventional,NA,reported process,17,17,miscabamba alta,rolando ramirez sanchez,216beb519b06ab27|COE|NA|17,NA,NA,NA,NA,NA,NA,FALSE,FALSE
216beb519b06ab27,Peru 2025,COE,Peru,2025,COE,NA,18,87.83,Santa Teresa,Andres Torres Goicochea,Natural,Geisha,Amazonas,https://allianceforcoffeeexcellence.org/peru-2025/,FALSE,reported,Natural,Natural,Conventional,NA,reported process,18,18,santa teresa,andres torres goicochea,216beb519b06ab27|COE|NA|18,NA,NA,NA,NA,NA,NA,FALSE,FALSE
216beb519b06ab27,Peru 2025,COE,Peru,2025,COE,NA,19,87.78,El Gringo,Lenin Torres Ticlia,Natural,Geisha,Amazonas,https://allianceforcoffeeexcellence.org/peru-2025/,FALSE,reported,Natural,Natural,Conventional,NA,reported process,19,19,el gringo,lenin torres ticlia,216beb519b06ab27|COE|NA|19,NA,NA,NA,NA,NA,NA,FALSE,FALSE
216beb519b06ab27,Peru 2025,COE,Peru,2025,COE,NA,2A,90.42,Finca La Ponderoza,Dreyde Perez Delgado,Washed,Geisha,Cajamarca,https://allianceforcoffeeexcellence.org/peru-2025/,FALSE,reported,Washed,Washed,Conventional,NA,reported process,2A,2,finca la ponderoza,dreyde perez delgado,216beb519b06ab27|COE|NA|2,NA,NA,NA,NA,NA,NA,FALSE,FALSE
216beb519b06ab27,Peru 2025,COE,Peru,2025,COE,NA,20,87.61,La Rinconada,Roberto Carlos Palomino Flores,Washed,Geisha,Cusco,https://allianceforcoffeeexcellence.org/peru-2025/,FALSE,reported,Washed,Washed,Conventional,NA,reported process,20,20,la rinconada,roberto carlos palomino flores,216beb519b06ab27|COE|NA|20,NA,NA,NA,NA,NA,NA,FALSE,FALSE
216beb519b06ab27,Peru 2025,COE,Peru,2025,COE,NA,21,87.61,La Lima,Jorge Zamora Tamay,Washed,Geisha,Cajamarca,https://allianceforcoffeeexcellence.org/peru-2025/,FALSE,reported,Washed,Washed,Conventional,NA,reported process,21,21,la lima,jorge zamora tamay,216beb519b06ab27|COE|NA|21,NA,NA,NA,NA,NA,NA,FALSE,FALSE
216beb519b06ab27,Peru 2025,COE,Peru,2025,COE,NA,22,87.61,Aromas Del Aniz,Jhon Saenz Palomino,Washed,Geisha,Cusco,https://allianceforcoffeeexcellence.org/peru-2025/,FALSE,reported,Washed,Washed,Conventional,NA,reported process,22,22,aromas del aniz,jhon saenz palomino,216beb519b06ab27|COE|NA|22,NA,NA,NA,NA,NA,NA,FALSE,FALSE
216beb519b06ab27,Peru 2025,COE,Peru,2025,COE,NA,23,87.44,El Romerillo,Eduar Troyes Puelles,Washed,"Geisha, Bourbon",Cajamarca,https://allianceforcoffeeexcellence.org/peru-2025/,FALSE,reported,Washed,Washed,Conventional,NA,reported process,23,23,el romerillo,eduar troyes puelles,216beb519b06ab27|COE|NA|23,NA,NA,NA,NA,NA,NA,FALSE,FALSE
216beb519b06ab27,Peru 2025,COE,Peru,2025,COE,NA,24,87.31,Finca La Florida,Maycol Aldair Torres Garcia,Natural,Geisha,Amazonas,https://allianceforcoffeeexcellence.org/peru-2025/,FALSE,reported,Natural,Natural,Conventional,NA,reported process,24,24,finca la florida,maycol aldair torres garcia,216beb519b06ab27|COE|NA|24,NA,NA,NA,NA,NA,NA,FALSE,FALSE
216beb519b06ab27,Peru 2025,COE,Peru,2025,COE,NA,25,87.28,Sierra Dorada,Griselda Veronica Altamirano Vasquez,Washed,Geisha,Cusco,https://allianceforcoffeeexcellence.org/peru-2025/,FALSE,reported,Washed,Washed,Conventional,NA,reported process,25,25,sierra dorada,griselda veronica altamirano vasquez,216beb519b06ab27|COE|NA|25,NA,NA,NA,NA,NA,NA,FALSE,FALSE
216beb519b06ab27,Peru 2025,COE,Peru,2025,COE,NA,26,87.25,Finca Los Cedros,Nevado Palacios Carrasco,Washed,Geisha,Cajamarca,https://allianceforcoffeeexcellence.org/peru-2025/,FALSE,reported,Washed,Washed,Conventional,NA,reported process,26,26,finca los cedros,nevado palacios carrasco,216beb519b06ab27|COE|NA|26,NA,NA,NA,NA,NA,NA,FALSE,FALSE
216beb519b06ab27,Peru 2025,COE,Peru,2025,COE,NA,27,87.22,El Romerillo,Luis Darwin Abarca Monsalve,Washed,"Caturra, Bourbon",Cajamarca,https://allianceforcoffeeexcellence.org/peru-2025/,FALSE,reported,Washed,Washed,Conventional,NA,reported process,27,27,el romerillo,luis darwin abarca monsalve,216beb519b06ab27|COE|NA|27,NA,NA,NA,NA,NA,NA,FALSE,FALSE
216beb519b06ab27,Peru 2025,COE,Peru,2025,COE,NA,28,87.19,Palma Pampa,Alcidez Nicki Rodriguez Melgarejo,Washed,Geisha,Huanuco,https://allianceforcoffeeexcellence.org/peru-2025/,FALSE,reported,Washed,Washed,Conventional,NA,reported process,28,28,palma pampa,alcidez nicki rodriguez melgarejo,216beb519b06ab27|COE|NA|28,NA,NA,NA,NA,NA,NA,FALSE,FALSE
216beb519b06ab27,Peru 2025,COE,Peru,2025,COE,NA,29,87.19,Camino Viejo,Elmer Eugenio Diaz Aguilar,Washed,"Geisha, Caturra Roja",Cajamarca,https://allianceforcoffeeexcellence.org/peru-2025/,FALSE,reported,Washed,Washed,Conventional,NA,reported process,29,29,camino viejo,elmer eugenio diaz aguilar,216beb519b06ab27|COE|NA|29,NA,NA,NA,NA,NA,NA,FALSE,FALSE
216beb519b06ab27,Peru 2025,COE,Peru,2025,COE,NA,3,89.97,Llaqta Pata,Gilber Huayllas Huaman,Washed,Sl-09,Cusco,https://allianceforcoffeeexcellence.org/peru-2025/,FALSE,reported,Washed,Washed,Conventional,NA,reported process,3,3,llaqta pata,gilber huayllas huaman,216beb519b06ab27|COE|NA|3,NA,NA,NA,NA,NA,NA,FALSE,FALSE
216beb519b06ab27,Peru 2025,COE,Peru,2025,COE,NA,30,87.08,Uscamayta,Marcos Severo Uscamayta Malpartida,Washed,Geisha,Junin,https://allianceforcoffeeexcellence.org/peru-2025/,FALSE,reported,Washed,Washed,Conventional,NA,reported process,30,30,uscamayta,marcos severo uscamayta malpartida,216beb519b06ab27|COE|NA|30,NA,NA,NA,NA,NA,NA,FALSE,FALSE
216beb519b06ab27,Peru 2025,COE,Peru,2025,COE,NA,4,89.86,La Encantada,Jhenrri Chavez Maytan,Natural,Sl-09,Cusco,https://allianceforcoffeeexcellence.org/peru-2025/,FALSE,reported,Natural,Natural,Conventional,NA,reported process,4,4,la encantada,jhenrri chavez maytan,216beb519b06ab27|COE|NA|4,NA,NA,NA,NA,NA,NA,FALSE,FALSE
216beb519b06ab27,Peru 2025,COE,Peru,2025,COE,NA,5,89.86,Nueva  Alianza,Dwight Aguilar Masias,Washed,Geisha Amarilla,Cusco,https://allianceforcoffeeexcellence.org/peru-2025/,FALSE,reported,Washed,Washed,Conventional,NA,reported process,5,5,nueva alianza,dwight aguilar masias,216beb519b06ab27|COE|NA|5,NA,NA,NA,NA,NA,NA,FALSE,FALSE
216beb519b06ab27,Peru 2025,COE,Peru,2025,COE,NA,6,89.86,Corralpampa,Elizabet Navarro Sullca,Washed,Geisha,Cusco,https://allianceforcoffeeexcellence.org/peru-2025/,FALSE,reported,Washed,Washed,Conventional,NA,reported process,6,6,corralpampa,elizabet navarro sullca,216beb519b06ab27|COE|NA|6,NA,NA,NA,NA,NA,NA,FALSE,FALSE
216beb519b06ab27,Peru 2025,COE,Peru,2025,COE,NA,7,89.69,La Miel,Yulisa Esther Carhuallocllo Arevalo,Washed,Geisha,Cajamarca,https://allianceforcoffeeexcellence.org/peru-2025/,FALSE,reported,Washed,Washed,Conventional,NA,reported process,7,7,la miel,yulisa esther carhuallocllo arevalo,216beb519b06ab27|COE|NA|7,NA,NA,NA,NA,NA,NA,FALSE,FALSE
216beb519b06ab27,Peru 2025,COE,Peru,2025,COE,NA,8,88.75,Wallwayoq,Juan Pablo Luque Vargas,Washed,Geisha,Cusco,https://allianceforcoffeeexcellence.org/peru-2025/,FALSE,reported,Washed,Washed,Conventional,NA,reported process,8,8,wallwayoq,juan pablo luque vargas,216beb519b06ab27|COE|NA|8,NA,NA,NA,NA,NA,NA,FALSE,FALSE
216beb519b06ab27,Peru 2025,COE,Peru,2025,COE,NA,9,88.39,Finca´S Remi,Richard Velasque Damiano,Honey,Geisha,Junin,https://allianceforcoffeeexcellence.org/peru-2025/,FALSE,reported,Honey / pulped natural,Honey / pulped natural,Conventional,NA,reported process,9,9,finca s remi,richard velasque damiano,216beb519b06ab27|COE|NA|9,NA,NA,NA,NA,NA,NA,FALSE,FALSE
3252450a1c4f202d,2018,COE,Rwanda,2018,COE,NA,1A,90.53,Twumba Coffee,Yandagiye Marthe,Washed,Bourbon,"Karongi, Twumba",https://allianceforcoffeeexcellence.org/rwanda-2018/,FALSE,reported,Washed,Washed,Conventional,NA,reported process,1A,1,twumba coffee,yandagiye marthe,3252450a1c4f202d|COE|NA|1,NA,NA,NA,NA,NA,NA,FALSE,FALSE
3252450a1c4f202d,2018,COE,Rwanda,2018,COE,NA,10,88.69,Koakaka-Karambi,Muhaweniman Fidele,Washed,Bourbon,Huye Kigoma,https://allianceforcoffeeexcellence.org/rwanda-2018/,FALSE,reported,Washed,Washed,Conventional,NA,reported process,10,10,koakaka karambi,muhaweniman fidele,3252450a1c4f202d|COE|NA|10,NA,NA,NA,NA,NA,NA,FALSE,FALSE
3252450a1c4f202d,2018,COE,Rwanda,2018,COE,NA,11,87.74,Kabila Coffee,Ndayambaj E Siliro,Washed,Bourbon,Gakenke Coko,https://allianceforcoffeeexcellence.org/rwanda-2018/,FALSE,reported,Washed,Washed,Conventional,NA,reported process,11,11,kabila coffee,ndayambaj e siliro,3252450a1c4f202d|COE|NA|11,NA,NA,NA,NA,NA,NA,FALSE,FALSE
3252450a1c4f202d,2018,COE,Rwanda,2018,COE,NA,12,87.71,Dallas Investment Ltd (Kalisimbi),Bitwayiki J Nepo,Washed,Bourbon,Gicumbi Nyamiyaga,https://allianceforcoffeeexcellence.org/rwanda-2018/,FALSE,reported,Washed,Washed,Conventional,NA,reported process,12,12,dallas investment ltd kalisimbi,bitwayiki j nepo,3252450a1c4f202d|COE|NA|12,NA,NA,NA,NA,NA,NA,FALSE,FALSE
3252450a1c4f202d,2018,COE,Rwanda,2018,COE,NA,13,87.65,Kinazi Coffee/Simbi Coffee Invest,Kananira,Washed,Bourbon,Huye Kinazi,https://allianceforcoffeeexcellence.org/rwanda-2018/,FALSE,reported,Washed,Washed,Conventional,NA,reported process,13,13,kinazi coffee simbi coffee invest,kananira,3252450a1c4f202d|COE|NA|13,NA,NA,NA,NA,NA,NA,FALSE,FALSE
3252450a1c4f202d,2018,COE,Rwanda,2018,COE,NA,14,87.65,Buliza CWS,Gatera Calixte,Washed,Bourbon,Rulindo Bulega,https://allianceforcoffeeexcellence.org/rwanda-2018/,FALSE,reported,Washed,Washed,Conventional,NA,reported process,14,14,buliza cws,gatera calixte,3252450a1c4f202d|COE|NA|14,NA,NA,NA,NA,NA,NA,FALSE,FALSE
3252450a1c4f202d,2018,COE,Rwanda,2018,COE,NA,15,87.62,Impexcor-Kiyumba,Hakuzimana Ildefonse,Washed,Bourbon,Muhanga Kiyumba,https://allianceforcoffeeexcellence.org/rwanda-2018/,FALSE,reported,Washed,Washed,Conventional,NA,reported process,15,15,impexcor kiyumba,hakuzimana ildefonse,3252450a1c4f202d|COE|NA|15,NA,NA,NA,NA,NA,NA,FALSE,FALSE
3252450a1c4f202d,2018,COE,Rwanda,2018,COE,NA,16,87.62,Dormans/Manyana,Siniremera P Claver,Washed,Bourbon,"Kamonyi, Kayumbo",https://allianceforcoffeeexcellence.org/rwanda-2018/,FALSE,reported,Washed,Washed,Conventional,NA,reported process,16,16,dormans manyana,siniremera p claver,3252450a1c4f202d|COE|NA|16,NA,NA,NA,NA,NA,NA,FALSE,FALSE
3252450a1c4f202d,2018,COE,Rwanda,2018,COE,NA,17,87.62,Simbi Coffee,Bucyana Viateur,Washed,Bourbon,"Huye, Simbi",https://allianceforcoffeeexcellence.org/rwanda-2018/,FALSE,reported,Washed,Washed,Conventional,NA,reported process,17,17,simbi coffee,bucyana viateur,3252450a1c4f202d|COE|NA|17,NA,NA,NA,NA,NA,NA,FALSE,FALSE
3252450a1c4f202d,2018,COE,Rwanda,2018,COE,NA,18,87.59,Muyongwe/CBC CWS,Nzagiramungu Ildephonse,Washed,Bourbon,"Gakenke, Muyongwe",https://allianceforcoffeeexcellence.org/rwanda-2018/,FALSE,reported,Washed,Washed,Conventional,NA,reported process,18,18,muyongwe cbc cws,nzagiramungu ildephonse,3252450a1c4f202d|COE|NA|18,NA,NA,NA,NA,NA,NA,FALSE,FALSE
3252450a1c4f202d,2018,COE,Rwanda,2018,COE,NA,19,87.59,Coperative Abahuzamugambi ba,Haganj E Remmy,Washed,Bourbon,"Huye, Huye",https://allianceforcoffeeexcellence.org/rwanda-2018/,FALSE,reported,Washed,Washed,Conventional,NA,reported process,19,19,coperative abahuzamugambi ba,haganj e remmy,3252450a1c4f202d|COE|NA|19,NA,NA,NA,NA,NA,NA,FALSE,FALSE
3252450a1c4f202d,2018,COE,Rwanda,2018,COE,NA,2A,90.06,Coperative Mayogi,Nikuze Marie Rose,Washed,Bourbon,"Gicumbi, Muko",https://allianceforcoffeeexcellence.org/rwanda-2018/,FALSE,reported,Washed,Washed,Conventional,NA,reported process,2A,2,coperative mayogi,nikuze marie rose,3252450a1c4f202d|COE|NA|2,NA,NA,NA,NA,NA,NA,FALSE,FALSE
3252450a1c4f202d,2018,COE,Rwanda,2018,COE,NA,20,87.59,RTC-Gatare,Bazimaziki Joel,Washed,Bourbon,"Nyamasheke, Karambi",https://allianceforcoffeeexcellence.org/rwanda-2018/,FALSE,reported,Washed,Washed,Conventional,NA,reported process,20,20,rtc gatare,bazimaziki joel,3252450a1c4f202d|COE|NA|20,NA,NA,NA,NA,NA,NA,FALSE,FALSE
3252450a1c4f202d,2018,COE,Rwanda,2018,COE,NA,21,87.35,Dukundekawa-Mbilima,Nyirisenge Celestin,Washed,Bourbon,"Ruli, Mbilima",https://allianceforcoffeeexcellence.org/rwanda-2018/,FALSE,reported,Washed,Washed,Conventional,NA,reported process,21,21,dukundekawa mbilima,nyirisenge celestin,3252450a1c4f202d|COE|NA|21,NA,NA,NA,NA,NA,NA,FALSE,FALSE
3252450a1c4f202d,2018,COE,Rwanda,2018,COE,NA,22,87.29,Cocatu-Nyirabirori,Ndahayo Liberate,Washed,Bourbon,Rulindo Tumba,https://allianceforcoffeeexcellence.org/rwanda-2018/,FALSE,reported,Washed,Washed,Conventional,NA,reported process,22,22,cocatu nyirabirori,ndahayo liberate,3252450a1c4f202d|COE|NA|22,NA,NA,NA,NA,NA,NA,FALSE,FALSE
3252450a1c4f202d,2018,COE,Rwanda,2018,COE,NA,23,87.29,Ibisi Mountain Coffee,Uwitonze Chantal,Washed,Bourbon,"Huye, Maraba",https://allianceforcoffeeexcellence.org/rwanda-2018/,FALSE,reported,Washed,Washed,Conventional,NA,reported process,23,23,ibisi mountain coffee,uwitonze chantal,3252450a1c4f202d|COE|NA|23,NA,NA,NA,NA,NA,NA,FALSE,FALSE
3252450a1c4f202d,2018,COE,Rwanda,2018,COE,NA,24,87.24,Gitega Hills Coffee,Mugenzi Emmanuel,Washed,Bourbon,Nyamagebe Cyanika,https://allianceforcoffeeexcellence.org/rwanda-2018/,FALSE,reported,Washed,Washed,Conventional,NA,reported process,24,24,gitega hills coffee,mugenzi emmanuel,3252450a1c4f202d|COE|NA|24,NA,NA,NA,NA,NA,NA,FALSE,FALSE
3252450a1c4f202d,2018,COE,Rwanda,2018,COE,NA,25,86.85,Dukundekawa-Abanozaka,Mukahigiro Thacienne,Washed,Bourbon,Gakenke Ruli,https://allianceforcoffeeexcellence.org/rwanda-2018/,FALSE,reported,Washed,Washed,Conventional,NA,reported process,25,25,dukundekawa abanozaka,mukahigiro thacienne,3252450a1c4f202d|COE|NA|25,NA,NA,NA,NA,NA,NA,FALSE,FALSE
3252450a1c4f202d,2018,COE,Rwanda,2018,COE,NA,26,86.79,Abakundajawa Rushashi,Mukahigiro Thacienne,Washed,Bourbon,"Gakenke, Rushahshi",https://allianceforcoffeeexcellence.org/rwanda-2018/,FALSE,reported,Washed,Washed,Conventional,NA,reported process,26,26,abakundajawa rushashi,mukahigiro thacienne,3252450a1c4f202d|COE|NA|26,NA,NA,NA,NA,NA,NA,FALSE,FALSE
3252450a1c4f202d,2018,COE,Rwanda,2018,COE,NA,27,86.62,Mugeyo CWS,Nsengumuremyi Joram,Washed,Bourbon,Nyamasheke Kanjongo,https://allianceforcoffeeexcellence.org/rwanda-2018/,FALSE,reported,Washed,Washed,Conventional,NA,reported process,27,27,mugeyo cws,nsengumuremyi joram,3252450a1c4f202d|COE|NA|27,NA,NA,NA,NA,NA,NA,FALSE,FALSE
3252450a1c4f202d,2018,COE,Rwanda,2018,COE,NA,28,86.62,Rwacof-Nyakarenzo,Hakizimfura Aniceth,Washed,Bourbon,"Nyamasheke, Nyakarenzo",https://allianceforcoffeeexcellence.org/rwanda-2018/,FALSE,reported,Washed,Washed,Conventional,NA,reported process,28,28,rwacof nyakarenzo,hakizimfura aniceth,3252450a1c4f202d|COE|NA|28,NA,NA,NA,NA,NA,NA,FALSE,FALSE
3252450a1c4f202d,2018,COE,Rwanda,2018,COE,NA,3A,90.03,Murundo cws,Sibomana Siliaque,Washed,Bourbon,"Nyamasheke, Gihombo",https://allianceforcoffeeexcellence.org/rwanda-2018/,FALSE,reported,Washed,Washed,Conventional,NA,reported process,3A,3,murundo cws,sibomana siliaque,3252450a1c4f202d|COE|NA|3,NA,NA,NA,NA,NA,NA,FALSE,FALSE
3252450a1c4f202d,2018,COE,Rwanda,2018,COE,NA,4,89.56,Nyagatare Washing Station-Mahe,Karaemangingo Alex,Washed,Bourbon,"Nyamasheke, Mahembe",https://allianceforcoffeeexcellence.org/rwanda-2018/,FALSE,reported,Washed,Washed,Conventional,NA,reported process,4,4,nyagatare washing station mahe,karaemangingo alex,3252450a1c4f202d|COE|NA|4,NA,NA,NA,NA,NA,NA,FALSE,FALSE
3252450a1c4f202d,2018,COE,Rwanda,2018,COE,NA,5,89.53,Cocan-Kabuga,Murekezisam James,Washed,Bourbon,"Nyamasheke, Karambi",https://allianceforcoffeeexcellence.org/rwanda-2018/,FALSE,reported,Washed,Washed,Conventional,NA,reported process,5,5,cocan kabuga,murekezisam james,3252450a1c4f202d|COE|NA|5,NA,NA,NA,NA,NA,NA,FALSE,FALSE
3252450a1c4f202d,2018,COE,Rwanda,2018,COE,NA,6,89.44,Rwacof-Mashesha,Hategekimana Louis,Washed,Bourbon,Rusizi Mashesha,https://allianceforcoffeeexcellence.org/rwanda-2018/,FALSE,reported,Washed,Washed,Conventional,NA,reported process,6,6,rwacof mashesha,hategekimana louis,3252450a1c4f202d|COE|NA|6,NA,NA,NA,NA,NA,NA,FALSE,FALSE
3252450a1c4f202d,2018,COE,Rwanda,2018,COE,NA,7,89.31,Impexcor-Busanze,Nkurunziza Chadrak,Washed,Bourbon,Nyaruguru Busanze,https://allianceforcoffeeexcellence.org/rwanda-2018/,FALSE,reported,Washed,Washed,Conventional,NA,reported process,7,7,impexcor busanze,nkurunziza chadrak,3252450a1c4f202d|COE|NA|7,NA,NA,NA,NA,NA,NA,FALSE,FALSE
